NO,REG_DATE,PM2.5,PM10.0,Temperature,Huminity,TVOC,CO2,weekday
4321,2020-04-05 00:00:00,4.64,6.19,19.6,15.4,1.54,2.35,Sunday
4322,2020-04-05 00:01:00,4.93,6.19,19.6,15.3,1.54,2.4,Sunday
4323,2020-04-05 00:02:00,4.93,6.19,19.6,15.3,1.55,2.39,Sunday
4324,2020-04-05 00:03:00,4.06,6.19,19.7,15.3,1.55,2.38,Sunday
4325,2020-04-05 00:04:00,3.48,6.19,19.6,15.4,1.53,2.33,Sunday
4326,2020-04-05 00:05:00,3.19,6.19,19.6,15.3,1.56,2.34,Sunday
4327,2020-04-05 00:06:00,3.48,6.19,19.6,15.3,1.54,2.38,Sunday
4328,2020-04-05 00:07:00,3.77,6.19,19.6,15.4,1.54,2.35,Sunday
4329,2020-04-05 00:08:00,3.77,6.19,19.6,15.4,1.56,2.4,Sunday
4330,2020-04-05 00:09:00,4.64,6.19,19.6,15.4,1.55,2.4,Sunday
4331,2020-04-05 00:10:00,4.64,6.19,19.6,15.3,1.55,2.33,Sunday
4332,2020-04-05 00:11:00,3.77,6.19,19.6,15.4,1.54,2.4,Sunday
4333,2020-04-05 00:12:00,2.61,0.0,19.6,15.3,1.54,2.42,Sunday
4334,2020-04-05 00:13:00,4.06,6.19,19.6,15.4,1.55,2.37,Sunday
4335,2020-04-05 00:14:00,3.77,6.19,19.6,15.4,1.53,2.38,Sunday
4336,2020-04-05 00:15:00,3.77,6.19,19.6,15.3,1.53,2.4,Sunday
4337,2020-04-05 00:16:00,2.9,6.19,19.6,15.3,1.54,2.37,Sunday
4338,2020-04-05 00:17:00,4.35,6.19,19.6,15.4,1.54,2.4,Sunday
4339,2020-04-05 00:18:00,3.77,6.19,19.6,15.3,1.55,2.41,Sunday
4340,2020-04-05 00:19:00,3.48,6.19,19.6,15.4,1.56,2.35,Sunday
4341,2020-04-05 00:20:00,3.48,6.19,19.7,15.3,1.55,2.35,Sunday
4342,2020-04-05 00:21:00,4.35,6.19,19.6,15.3,1.54,2.39,Sunday
4343,2020-04-05 00:22:00,3.48,6.19,19.6,15.3,1.52,2.39,Sunday
4344,2020-04-05 00:23:00,3.19,6.19,19.6,15.3,1.56,2.38,Sunday
4345,2020-04-05 00:24:00,4.06,6.19,19.6,15.3,1.56,2.34,Sunday
4346,2020-04-05 00:25:00,3.19,6.19,19.6,15.4,1.56,2.39,Sunday
4347,2020-04-05 00:26:00,3.48,6.19,19.6,15.4,1.55,2.44,Sunday
4348,2020-04-05 00:27:00,3.77,6.19,19.6,15.4,1.55,2.38,Sunday
4349,2020-04-05 00:28:00,3.48,6.19,19.6,15.4,1.54,2.39,Sunday
4350,2020-04-05 00:29:00,4.64,6.19,19.6,15.4,1.56,2.36,Sunday
4351,2020-04-05 00:30:00,5.51,6.19,19.6,15.4,1.57,2.34,Sunday
4352,2020-04-05 00:31:00,4.93,6.19,19.6,15.3,1.57,2.36,Sunday
4353,2020-04-05 00:32:00,5.22,6.19,19.6,15.3,1.54,2.35,Sunday
4354,2020-04-05 00:33:00,6.67,6.19,19.5,15.3,1.54,2.33,Sunday
4355,2020-04-05 00:34:00,5.8,6.19,19.6,15.4,1.53,2.35,Sunday
4356,2020-04-05 00:35:00,6.09,6.19,19.6,15.3,1.54,2.39,Sunday
4357,2020-04-05 00:36:00,4.06,6.19,19.6,15.3,1.54,2.35,Sunday
4358,2020-04-05 00:37:00,4.64,6.19,19.6,15.3,1.57,2.36,Sunday
4359,2020-04-05 00:38:00,4.35,6.19,19.5,15.3,1.56,2.37,Sunday
4360,2020-04-05 00:39:00,4.06,6.19,19.5,15.3,1.55,2.37,Sunday
4361,2020-04-05 00:40:00,2.9,0.0,19.5,15.4,1.56,2.32,Sunday
4362,2020-04-05 00:41:00,2.9,6.19,19.6,15.3,1.56,2.29,Sunday
4363,2020-04-05 00:42:00,3.48,6.19,19.6,15.3,1.53,2.36,Sunday
4364,2020-04-05 00:43:00,3.77,6.19,19.6,15.3,1.54,2.35,Sunday
4365,2020-04-05 00:44:00,4.64,6.19,19.6,15.3,1.56,2.34,Sunday
4366,2020-04-05 00:45:00,3.77,6.19,19.6,15.4,1.57,2.32,Sunday
4367,2020-04-05 00:46:00,3.48,6.19,19.6,15.3,1.58,2.35,Sunday
4368,2020-04-05 00:47:00,4.06,6.19,19.6,15.3,1.58,2.36,Sunday
4369,2020-04-05 00:48:00,3.48,6.19,19.6,15.4,1.62,2.39,Sunday
4370,2020-04-05 00:49:00,3.48,6.19,19.6,15.4,1.62,2.34,Sunday
4371,2020-04-05 00:50:00,4.06,6.19,19.6,15.4,1.62,2.39,Sunday
4372,2020-04-05 00:51:00,3.48,6.19,19.6,15.3,1.61,2.38,Sunday
4373,2020-04-05 00:52:00,4.35,6.19,19.6,15.4,1.62,2.38,Sunday
4374,2020-04-05 00:53:00,3.48,6.19,19.6,15.4,1.63,2.36,Sunday
4375,2020-04-05 00:54:00,3.77,6.19,19.6,15.4,1.62,2.4,Sunday
4376,2020-04-05 00:55:00,3.19,6.19,19.6,15.4,1.61,2.37,Sunday
4377,2020-04-05 00:56:00,3.77,6.19,19.5,15.4,1.62,2.37,Sunday
4378,2020-04-05 00:57:00,4.35,6.19,19.5,15.4,1.61,2.35,Sunday
4379,2020-04-05 00:58:00,3.48,6.19,19.5,15.5,1.61,2.38,Sunday
4380,2020-04-05 00:59:00,4.06,6.19,19.5,15.5,1.6,2.43,Sunday
4381,2020-04-05 01:00:00,4.35,6.19,19.5,15.5,1.62,2.4,Sunday
4382,2020-04-05 01:01:00,4.93,6.19,19.5,15.5,1.58,2.37,Sunday
4383,2020-04-05 01:02:00,4.93,6.19,19.5,15.5,1.58,2.39,Sunday
4384,2020-04-05 01:03:00,4.06,6.19,19.5,15.5,1.58,2.37,Sunday
4385,2020-04-05 01:04:00,3.77,6.19,19.5,15.4,1.58,2.36,Sunday
4386,2020-04-05 01:05:00,4.35,6.19,19.5,15.4,1.58,2.39,Sunday
4387,2020-04-05 01:06:00,3.77,6.19,19.5,15.5,1.58,2.33,Sunday
4388,2020-04-05 01:07:00,4.06,6.19,19.5,15.5,1.59,2.37,Sunday
4389,2020-04-05 01:08:00,4.06,6.19,19.5,15.4,1.58,2.39,Sunday
4390,2020-04-05 01:09:00,3.48,6.19,19.5,15.5,1.59,2.35,Sunday
4391,2020-04-05 01:10:00,3.48,6.19,19.5,15.5,1.58,2.37,Sunday
4392,2020-04-05 01:11:00,3.19,6.19,19.5,15.5,1.59,2.46,Sunday
4393,2020-04-05 01:12:00,3.48,6.19,19.5,15.5,1.58,2.38,Sunday
4394,2020-04-05 01:13:00,3.19,6.19,19.5,15.6,1.59,2.4,Sunday
4395,2020-04-05 01:14:00,3.19,6.19,19.5,15.5,1.57,2.35,Sunday
4396,2020-04-05 01:15:00,3.48,6.19,19.5,15.5,1.59,2.37,Sunday
4397,2020-04-05 01:16:00,3.19,6.19,19.5,15.5,1.61,2.39,Sunday
4398,2020-04-05 01:17:00,4.06,6.19,19.4,15.6,1.59,2.39,Sunday
4399,2020-04-05 01:18:00,4.64,6.19,19.5,15.6,1.6,2.33,Sunday
4400,2020-04-05 01:19:00,5.51,6.19,19.4,15.6,1.58,2.39,Sunday
4401,2020-04-05 01:20:00,3.48,6.19,19.4,15.6,1.58,2.39,Sunday
4402,2020-04-05 01:21:00,3.48,6.19,19.4,15.6,1.59,2.36,Sunday
4403,2020-04-05 01:22:00,3.48,6.19,19.4,15.6,1.58,2.36,Sunday
4404,2020-04-05 01:23:00,3.77,6.19,19.4,15.6,1.57,2.4,Sunday
4405,2020-04-05 01:24:00,3.48,6.19,19.4,15.6,1.57,2.39,Sunday
4406,2020-04-05 01:25:00,2.61,0.0,19.4,15.6,1.58,2.41,Sunday
4407,2020-04-05 01:26:00,3.48,6.19,19.4,15.6,1.56,2.35,Sunday
4408,2020-04-05 01:27:00,3.19,6.19,19.4,15.6,1.59,2.41,Sunday
4409,2020-04-05 01:28:00,3.19,6.19,19.4,15.6,1.57,2.35,Sunday
4410,2020-04-05 01:29:00,3.48,6.19,19.4,15.6,1.57,2.36,Sunday
4411,2020-04-05 01:30:00,3.77,6.19,19.4,15.6,1.58,2.41,Sunday
4412,2020-04-05 01:31:00,4.06,6.19,19.4,15.7,1.58,2.37,Sunday
4413,2020-04-05 01:32:00,4.35,6.19,19.3,15.7,1.56,2.38,Sunday
4414,2020-04-05 01:33:00,4.35,6.19,19.3,15.6,1.59,2.38,Sunday
4415,2020-04-05 01:34:00,4.06,6.19,19.3,15.7,1.58,2.42,Sunday
4416,2020-04-05 01:35:00,4.64,6.19,19.3,15.7,1.6,2.45,Sunday
4417,2020-04-05 01:36:00,3.77,6.19,19.3,15.6,1.57,2.37,Sunday
4418,2020-04-05 01:37:00,3.19,6.19,19.3,15.6,1.6,2.4,Sunday
4419,2020-04-05 01:38:00,3.19,6.19,19.3,15.7,1.6,2.38,Sunday
4420,2020-04-05 01:39:00,3.19,6.19,19.4,15.7,1.58,2.35,Sunday
4421,2020-04-05 01:40:00,3.77,6.19,19.4,15.6,1.58,2.37,Sunday
4422,2020-04-05 01:41:00,3.19,6.19,19.4,15.7,1.58,2.44,Sunday
4423,2020-04-05 01:42:00,3.77,6.19,19.4,15.6,1.59,2.37,Sunday
4424,2020-04-05 01:43:00,3.48,6.19,19.4,15.7,1.59,2.37,Sunday
4425,2020-04-05 01:44:00,3.48,6.19,19.4,15.6,1.56,2.44,Sunday
4426,2020-04-05 01:45:00,3.48,6.19,19.3,15.7,1.59,2.38,Sunday
4427,2020-04-05 01:46:00,4.93,6.19,19.3,15.6,1.56,2.39,Sunday
4428,2020-04-05 01:47:00,5.8,6.19,19.3,15.6,1.59,2.42,Sunday
4429,2020-04-05 01:48:00,4.93,6.19,19.3,15.6,1.56,2.39,Sunday
4430,2020-04-05 01:49:00,4.06,6.19,19.3,15.6,1.59,2.36,Sunday
4431,2020-04-05 01:50:00,3.48,6.19,19.3,15.6,1.57,2.41,Sunday
4432,2020-04-05 01:51:00,3.48,6.19,19.3,15.6,1.6,2.4,Sunday
4433,2020-04-05 01:52:00,3.77,6.19,19.3,15.7,1.6,2.4,Sunday
4434,2020-04-05 01:53:00,3.48,6.19,19.3,15.7,1.57,2.39,Sunday
4435,2020-04-05 01:54:00,3.19,6.19,19.3,15.7,1.57,2.36,Sunday
4436,2020-04-05 01:55:00,3.77,6.19,19.3,15.7,1.56,2.34,Sunday
4437,2020-04-05 01:56:00,3.48,6.19,19.3,15.6,1.55,2.37,Sunday
4438,2020-04-05 01:57:00,3.19,6.19,19.3,15.7,1.56,2.41,Sunday
4439,2020-04-05 01:58:00,3.77,6.19,19.3,15.7,1.58,2.4,Sunday
4440,2020-04-05 01:59:00,4.06,6.19,19.3,15.7,1.58,2.39,Sunday
4441,2020-04-05 02:00:00,5.22,6.19,19.3,15.6,1.55,2.39,Sunday
4442,2020-04-05 02:01:00,4.64,6.19,19.3,15.6,1.57,2.39,Sunday
4443,2020-04-05 02:02:00,4.64,6.19,19.3,15.6,1.57,2.35,Sunday
4444,2020-04-05 02:03:00,4.93,6.19,19.3,15.7,1.58,2.41,Sunday
4445,2020-04-05 02:04:00,4.06,6.19,19.3,15.7,1.58,2.36,Sunday
4446,2020-04-05 02:05:00,3.19,6.19,19.3,15.7,1.57,2.35,Sunday
4447,2020-04-05 02:06:00,3.19,6.19,19.3,15.7,1.56,2.39,Sunday
4448,2020-04-05 02:07:00,3.77,6.19,19.3,15.7,1.58,2.41,Sunday
4449,2020-04-05 02:08:00,3.77,6.19,19.3,15.7,1.57,2.38,Sunday
4450,2020-04-05 02:09:00,4.06,6.19,19.3,15.7,1.58,2.39,Sunday
4451,2020-04-05 02:10:00,4.06,6.19,19.3,15.7,1.59,2.37,Sunday
4452,2020-04-05 02:11:00,4.06,6.19,19.3,15.7,1.6,2.4,Sunday
4453,2020-04-05 02:12:00,3.77,6.19,19.3,15.7,1.6,2.37,Sunday
4454,2020-04-05 02:13:00,3.77,6.19,19.3,15.7,1.59,2.38,Sunday
4455,2020-04-05 02:14:00,3.48,6.19,19.3,15.7,1.58,2.4,Sunday
4456,2020-04-05 02:15:00,3.19,6.19,19.3,15.7,1.61,2.42,Sunday
4457,2020-04-05 02:16:00,2.9,0.0,19.3,15.6,1.62,2.3,Sunday
4458,2020-04-05 02:17:00,3.48,6.19,19.3,15.7,1.62,2.41,Sunday
4459,2020-04-05 02:18:00,4.35,6.19,19.3,15.6,1.61,2.37,Sunday
4460,2020-04-05 02:19:00,4.35,6.19,19.3,15.6,1.63,2.35,Sunday
4461,2020-04-05 02:20:00,4.06,6.19,19.3,15.7,1.62,2.36,Sunday
4462,2020-04-05 02:21:00,3.48,6.19,19.3,15.6,1.61,2.36,Sunday
4463,2020-04-05 02:22:00,4.35,6.19,19.3,15.6,1.61,2.35,Sunday
4464,2020-04-05 02:23:00,4.93,6.19,19.3,15.6,1.59,2.43,Sunday
4465,2020-04-05 02:24:00,5.22,6.19,19.3,15.6,1.62,2.36,Sunday
4466,2020-04-05 02:25:00,4.64,6.19,19.2,15.7,1.61,2.39,Sunday
4467,2020-04-05 02:26:00,3.48,6.19,19.2,15.6,1.59,2.39,Sunday
4468,2020-04-05 02:27:00,3.19,6.19,19.3,15.6,1.57,2.38,Sunday
4469,2020-04-05 02:28:00,4.06,6.19,19.3,15.5,1.59,2.38,Sunday
4470,2020-04-05 02:29:00,4.35,6.19,19.3,15.5,1.59,2.33,Sunday
4471,2020-04-05 02:30:00,3.48,6.19,19.3,15.6,1.59,2.33,Sunday
4472,2020-04-05 02:31:00,4.06,6.19,19.3,15.6,1.58,2.39,Sunday
4473,2020-04-05 02:32:00,4.06,6.19,19.2,15.6,1.59,2.39,Sunday
4474,2020-04-05 02:33:00,4.35,6.19,19.2,15.6,1.59,2.31,Sunday
4475,2020-04-05 02:34:00,4.64,6.19,19.2,15.5,1.57,2.38,Sunday
4476,2020-04-05 02:35:00,4.93,6.19,19.3,15.5,1.58,2.35,Sunday
4477,2020-04-05 02:36:00,4.35,6.19,19.3,15.5,1.56,2.33,Sunday
4478,2020-04-05 02:37:00,4.93,6.19,19.3,15.5,1.58,2.38,Sunday
4479,2020-04-05 02:38:00,4.35,6.19,19.3,15.4,1.57,2.32,Sunday
4480,2020-04-05 02:39:00,4.35,6.19,19.3,15.4,1.58,2.36,Sunday
4481,2020-04-05 02:40:00,4.06,6.19,19.3,15.4,1.56,2.3,Sunday
4482,2020-04-05 02:41:00,4.06,6.19,19.3,15.4,1.57,2.33,Sunday
4483,2020-04-05 02:42:00,4.64,6.19,19.2,15.4,1.56,2.32,Sunday
4484,2020-04-05 02:43:00,4.93,6.19,19.3,15.4,1.55,2.31,Sunday
4485,2020-04-05 02:44:00,4.93,6.19,19.3,15.4,1.57,2.38,Sunday
4486,2020-04-05 02:45:00,4.35,6.19,19.3,15.4,1.56,2.34,Sunday
4487,2020-04-05 02:46:00,4.93,6.19,19.3,15.4,1.58,2.34,Sunday
4488,2020-04-05 02:47:00,4.35,6.19,19.3,15.4,1.57,2.35,Sunday
4489,2020-04-05 02:48:00,4.06,6.19,19.2,15.4,1.57,2.33,Sunday
4490,2020-04-05 02:49:00,4.93,6.19,19.2,15.4,1.57,2.32,Sunday
4491,2020-04-05 02:50:00,4.64,6.19,19.2,15.4,1.58,2.27,Sunday
4492,2020-04-05 02:51:00,6.09,6.19,19.3,15.4,1.56,2.35,Sunday
4493,2020-04-05 02:52:00,5.51,6.19,19.3,15.3,1.57,2.32,Sunday
4494,2020-04-05 02:53:00,4.35,6.19,19.2,15.4,1.57,2.28,Sunday
4495,2020-04-05 02:54:00,4.64,6.19,19.2,15.4,1.57,2.31,Sunday
4496,2020-04-05 02:55:00,3.77,6.19,19.2,15.4,1.57,2.31,Sunday
4497,2020-04-05 02:56:00,3.48,6.19,19.2,15.4,1.59,2.29,Sunday
4498,2020-04-05 02:57:00,4.06,6.19,19.2,15.4,1.57,2.31,Sunday
4499,2020-04-05 02:58:00,3.19,6.19,19.2,15.4,1.58,2.34,Sunday
4500,2020-04-05 02:59:00,3.48,6.19,19.1,15.4,1.56,2.4,Sunday
4501,2020-04-05 03:00:00,3.19,6.19,19.1,15.4,1.58,2.31,Sunday
4502,2020-04-05 03:01:00,3.48,6.19,19.1,15.4,1.56,2.26,Sunday
4503,2020-04-05 03:02:00,3.48,6.19,19.1,15.4,1.56,2.34,Sunday
4504,2020-04-05 03:03:00,3.77,6.19,19.1,15.4,1.58,2.3,Sunday
4505,2020-04-05 03:04:00,3.48,6.19,19.1,15.4,1.56,2.28,Sunday
4506,2020-04-05 03:05:00,4.06,6.19,19.1,15.4,1.57,2.27,Sunday
4507,2020-04-05 03:06:00,4.06,6.19,19.1,15.4,1.57,2.29,Sunday
4508,2020-04-05 03:07:00,3.77,6.19,19.1,15.4,1.57,2.34,Sunday
4509,2020-04-05 03:08:00,3.48,6.19,19.1,15.4,1.57,2.27,Sunday
4510,2020-04-05 03:09:00,4.06,6.19,19.1,15.4,1.61,2.28,Sunday
4511,2020-04-05 03:10:00,4.06,6.19,19.1,15.3,1.58,2.36,Sunday
4512,2020-04-05 03:11:00,3.77,6.19,19.1,15.4,1.58,2.27,Sunday
4513,2020-04-05 03:12:00,3.77,6.19,19.1,15.3,1.55,2.26,Sunday
4514,2020-04-05 03:13:00,3.19,6.19,19.1,15.3,1.55,2.27,Sunday
4515,2020-04-05 03:14:00,5.22,6.19,19.1,15.3,1.57,2.28,Sunday
4516,2020-04-05 03:15:00,3.77,6.19,19.1,15.3,1.57,2.3,Sunday
4517,2020-04-05 03:16:00,3.77,6.19,19.1,15.3,1.55,2.25,Sunday
4518,2020-04-05 03:17:00,3.19,6.19,19.1,15.3,1.55,2.28,Sunday
4519,2020-04-05 03:18:00,4.35,6.19,19.1,15.3,1.55,2.26,Sunday
4520,2020-04-05 03:19:00,4.06,6.19,19.1,15.3,1.54,2.25,Sunday
4521,2020-04-05 03:20:00,3.48,6.19,19.1,15.2,1.54,2.25,Sunday
4522,2020-04-05 03:21:00,3.19,6.19,19.1,15.1,1.54,2.23,Sunday
4523,2020-04-05 03:22:00,3.77,6.19,19.2,15.1,1.54,2.25,Sunday
4524,2020-04-05 03:23:00,4.06,6.19,19.2,15.2,1.54,2.25,Sunday
4525,2020-04-05 03:24:00,4.06,6.19,19.2,15.2,1.57,2.23,Sunday
4526,2020-04-05 03:25:00,3.77,6.19,19.2,15.2,1.55,2.27,Sunday
4527,2020-04-05 03:26:00,4.06,6.19,19.2,15.2,1.56,2.24,Sunday
4528,2020-04-05 03:27:00,3.48,6.19,19.2,15.2,1.56,2.28,Sunday
4529,2020-04-05 03:28:00,3.77,6.19,19.1,15.1,1.53,2.23,Sunday
4530,2020-04-05 03:29:00,4.06,6.19,19.1,15.1,1.57,2.25,Sunday
4531,2020-04-05 03:30:00,3.19,6.19,19.1,15.1,1.54,2.24,Sunday
4532,2020-04-05 03:31:00,3.48,6.19,19.1,15.1,1.58,2.24,Sunday
4533,2020-04-05 03:32:00,4.35,6.19,19.2,15.1,1.56,2.26,Sunday
4534,2020-04-05 03:33:00,3.77,6.19,19.2,15.1,1.56,2.27,Sunday
4535,2020-04-05 03:34:00,3.77,6.19,19.2,15.1,1.53,2.3,Sunday
4536,2020-04-05 03:35:00,4.35,6.19,19.1,15.1,1.57,2.22,Sunday
4537,2020-04-05 03:36:00,3.77,6.19,19.1,15.1,1.57,2.24,Sunday
4538,2020-04-05 03:37:00,3.77,6.19,19.1,15.1,1.55,2.25,Sunday
4539,2020-04-05 03:38:00,4.06,6.19,19.1,15.1,1.55,2.24,Sunday
4540,2020-04-05 03:39:00,2.9,6.19,19.1,15.1,1.57,2.25,Sunday
4541,2020-04-05 03:40:00,3.48,6.19,19.1,15.1,1.55,2.27,Sunday
4542,2020-04-05 03:41:00,3.48,6.19,19.1,15.1,1.54,2.24,Sunday
4543,2020-04-05 03:42:00,3.77,6.19,19.1,15.1,1.57,2.22,Sunday
4544,2020-04-05 03:43:00,4.06,6.19,19.0,15.1,1.56,2.25,Sunday
4545,2020-04-05 03:44:00,3.48,6.19,19.0,15.1,1.53,2.22,Sunday
4546,2020-04-05 03:45:00,4.35,6.19,19.0,15.1,1.56,2.18,Sunday
4547,2020-04-05 03:46:00,3.48,6.19,19.0,15.1,1.55,2.22,Sunday
4548,2020-04-05 03:47:00,3.77,6.19,19.0,15.1,1.55,2.24,Sunday
4549,2020-04-05 03:48:00,4.35,6.19,19.0,15.1,1.54,2.25,Sunday
4550,2020-04-05 03:49:00,3.77,6.19,19.0,15.2,1.55,2.19,Sunday
4551,2020-04-05 03:50:00,4.64,6.19,19.0,15.1,1.53,2.27,Sunday
4552,2020-04-05 03:51:00,4.06,6.19,19.0,15.1,1.55,2.29,Sunday
4553,2020-04-05 03:52:00,5.51,6.19,19.0,15.1,1.53,2.24,Sunday
4554,2020-04-05 03:53:00,4.35,6.19,19.1,15.2,1.56,2.25,Sunday
4555,2020-04-05 03:54:00,4.35,6.19,19.0,15.1,1.56,2.22,Sunday
4556,2020-04-05 03:55:00,3.77,6.19,19.0,15.1,1.55,2.23,Sunday
4557,2020-04-05 03:56:00,4.35,6.19,19.1,15.1,1.55,2.27,Sunday
4558,2020-04-05 03:57:00,4.64,6.19,19.1,15.1,1.56,2.27,Sunday
4559,2020-04-05 03:58:00,4.64,6.19,19.0,15.1,1.56,2.23,Sunday
4560,2020-04-05 03:59:00,4.06,6.19,19.1,15.1,1.54,2.24,Sunday
4561,2020-04-05 04:00:00,5.8,6.19,19.1,15.1,1.54,2.25,Sunday
4562,2020-04-05 04:01:00,5.51,6.19,19.1,15.1,1.56,2.31,Sunday
4563,2020-04-05 04:02:00,4.06,6.19,19.1,15.1,1.54,2.26,Sunday
4564,2020-04-05 04:03:00,4.93,6.19,19.1,15.2,1.54,2.24,Sunday
4565,2020-04-05 04:04:00,4.06,6.19,19.0,15.2,1.55,2.27,Sunday
4566,2020-04-05 04:05:00,3.77,6.19,19.0,15.2,1.56,2.28,Sunday
4567,2020-04-05 04:06:00,4.35,6.19,19.0,15.2,1.57,2.26,Sunday
4568,2020-04-05 04:07:00,4.64,6.19,19.0,15.3,1.55,2.21,Sunday
4569,2020-04-05 04:08:00,5.22,6.19,19.0,15.3,1.56,2.26,Sunday
4570,2020-04-05 04:09:00,4.64,6.19,19.0,15.3,1.56,2.25,Sunday
4571,2020-04-05 04:10:00,4.64,6.19,19.0,15.3,1.57,2.29,Sunday
4572,2020-04-05 04:11:00,3.77,6.19,19.0,15.3,1.55,2.26,Sunday
4573,2020-04-05 04:12:00,4.35,6.19,19.0,15.3,1.56,2.25,Sunday
4574,2020-04-05 04:13:00,4.64,6.19,19.0,15.2,1.55,2.23,Sunday
4575,2020-04-05 04:14:00,4.93,6.19,19.0,15.2,1.56,2.23,Sunday
4576,2020-04-05 04:15:00,4.35,6.19,19.0,15.2,1.56,2.23,Sunday
4577,2020-04-05 04:16:00,3.77,6.19,19.0,15.2,1.54,2.27,Sunday
4578,2020-04-05 04:17:00,4.64,6.19,19.0,15.2,1.56,2.27,Sunday
4579,2020-04-05 04:18:00,4.35,6.19,19.0,15.2,1.56,2.28,Sunday
4580,2020-04-05 04:19:00,4.64,6.19,19.0,15.2,1.55,2.28,Sunday
4581,2020-04-05 04:20:00,4.93,6.19,19.0,15.2,1.56,2.25,Sunday
4582,2020-04-05 04:21:00,4.06,6.19,19.0,15.2,1.53,2.24,Sunday
4583,2020-04-05 04:22:00,3.19,6.19,19.0,15.2,1.58,2.26,Sunday
4584,2020-04-05 04:23:00,4.35,6.19,19.0,15.2,1.56,2.24,Sunday
4585,2020-04-05 04:24:00,3.77,6.19,19.0,15.2,1.55,2.26,Sunday
4586,2020-04-05 04:25:00,4.06,6.19,19.0,15.1,1.53,2.29,Sunday
4587,2020-04-05 04:26:00,4.64,6.19,19.0,15.1,1.54,2.28,Sunday
4588,2020-04-05 04:27:00,3.77,6.19,19.0,15.1,1.54,2.25,Sunday
4589,2020-04-05 04:28:00,4.64,6.19,19.0,15.1,1.54,2.17,Sunday
4590,2020-04-05 04:29:00,4.35,6.19,19.0,15.1,1.55,2.23,Sunday
4591,2020-04-05 04:30:00,4.93,6.19,19.0,15.1,1.54,2.22,Sunday
4592,2020-04-05 04:31:00,4.93,6.19,19.0,15.2,1.55,2.27,Sunday
4593,2020-04-05 04:32:00,3.77,6.19,19.0,15.1,1.56,2.23,Sunday
4594,2020-04-05 04:33:00,4.64,6.19,19.0,15.2,1.53,2.23,Sunday
4595,2020-04-05 04:34:00,4.93,6.19,19.0,15.1,1.54,2.21,Sunday
4596,2020-04-05 04:35:00,4.06,6.19,19.0,15.1,1.53,2.23,Sunday
4597,2020-04-05 04:36:00,4.35,6.19,19.0,15.1,1.53,2.22,Sunday
4598,2020-04-05 04:37:00,4.93,6.19,19.0,15.1,1.55,2.21,Sunday
4599,2020-04-05 04:38:00,4.93,6.19,19.0,15.1,1.51,2.22,Sunday
4600,2020-04-05 04:39:00,5.8,6.19,19.0,15.1,1.52,2.25,Sunday
4601,2020-04-05 04:40:00,6.38,6.19,19.0,15.1,1.51,2.27,Sunday
4602,2020-04-05 04:41:00,4.35,6.19,18.9,15.1,1.52,2.2,Sunday
4603,2020-04-05 04:42:00,4.35,6.19,18.9,15.2,1.54,2.19,Sunday
4604,2020-04-05 04:43:00,4.35,6.19,18.9,15.1,1.55,2.25,Sunday
4605,2020-04-05 04:44:00,4.64,6.19,18.9,15.2,1.54,2.25,Sunday
4606,2020-04-05 04:45:00,4.93,6.19,18.9,15.2,1.54,2.24,Sunday
4607,2020-04-05 04:46:00,4.35,6.19,18.9,15.2,1.54,2.27,Sunday
4608,2020-04-05 04:47:00,4.35,6.19,18.9,15.2,1.54,2.23,Sunday
4609,2020-04-05 04:48:00,4.35,6.19,18.9,15.2,1.54,2.21,Sunday
4610,2020-04-05 04:49:00,5.22,6.19,18.9,15.2,1.53,2.23,Sunday
4611,2020-04-05 04:50:00,4.64,6.19,18.9,15.2,1.55,2.26,Sunday
4612,2020-04-05 04:51:00,4.35,6.19,18.9,15.2,1.55,2.22,Sunday
4613,2020-04-05 04:52:00,4.06,6.19,18.9,15.2,1.57,2.22,Sunday
4614,2020-04-05 04:53:00,4.93,6.19,18.9,15.2,1.54,2.26,Sunday
4615,2020-04-05 04:54:00,4.93,6.19,18.9,15.2,1.55,2.25,Sunday
4616,2020-04-05 04:55:00,4.93,6.19,18.9,15.2,1.55,2.24,Sunday
4617,2020-04-05 04:56:00,4.64,6.19,18.9,15.2,1.53,2.21,Sunday
4618,2020-04-05 04:57:00,4.93,6.19,18.9,15.3,1.54,2.22,Sunday
4619,2020-04-05 04:58:00,5.22,6.19,18.9,15.2,1.55,2.23,Sunday
4620,2020-04-05 04:59:00,5.22,6.19,18.9,15.2,1.52,2.23,Sunday
4621,2020-04-05 05:00:00,5.22,6.19,18.9,15.2,1.53,2.22,Sunday
4622,2020-04-05 05:01:00,4.93,6.19,18.9,15.3,1.57,2.23,Sunday
4623,2020-04-05 05:02:00,4.93,6.19,18.9,15.3,1.55,2.24,Sunday
4624,2020-04-05 05:03:00,5.22,6.19,18.9,15.3,1.56,2.25,Sunday
4625,2020-04-05 05:04:00,5.22,6.19,18.9,15.2,1.56,2.23,Sunday
4626,2020-04-05 05:05:00,4.93,6.19,18.9,15.3,1.55,2.23,Sunday
4627,2020-04-05 05:06:00,5.22,6.19,18.9,15.2,1.53,2.24,Sunday
4628,2020-04-05 05:07:00,5.8,6.19,18.9,15.3,1.55,2.23,Sunday
4629,2020-04-05 05:08:00,5.51,6.19,18.9,15.3,1.55,2.21,Sunday
4630,2020-04-05 05:09:00,5.51,6.19,18.9,15.3,1.55,2.24,Sunday
