REG_DATE,PM25,PM100,Temperature,Humidity,TVOC,CO2,weekday
2020-04-05 15:47:00,12.77,12.38,20.3,14.5,1.74,2.32,Sunday
2020-04-05 15:48:00,12.48,12.38,20.3,14.7,1.73,2.31,Sunday
2020-04-05 15:49:00,13.93,12.38,20.3,14.6,1.77,2.3,Sunday
2020-04-05 15:50:00,13.35,12.38,20.3,14.7,1.74,2.28,Sunday
2020-04-05 15:51:00,13.35,12.38,20.3,14.7,1.75,2.42,Sunday
2020-04-05 15:52:00,13.35,12.38,20.3,14.7,1.76,2.34,Sunday
2020-04-05 15:53:00,12.77,12.38,20.3,14.7,1.75,2.3,Sunday
2020-04-05 15:54:00,12.77,12.38,20.3,14.7,1.75,2.33,Sunday
2020-04-05 15:55:00,13.06,12.38,20.3,14.7,1.75,2.32,Sunday
2020-04-05 15:56:00,12.77,12.38,20.3,14.7,1.74,2.33,Sunday
2020-04-05 15:57:00,13.35,12.38,20.3,14.8,1.73,2.36,Sunday
2020-04-05 15:58:00,13.93,12.38,20.3,14.8,1.73,2.38,Sunday
2020-04-05 15:59:00,12.77,12.38,20.3,14.8,1.75,2.36,Sunday
2020-04-05 16:00:00,12.48,12.38,20.3,14.8,1.75,2.3,Sunday
2020-04-05 16:01:00,13.06,12.38,20.3,14.8,1.74,2.33,Sunday
2020-04-05 16:02:00,12.19,12.38,20.3,14.9,1.77,2.34,Sunday
2020-04-05 16:03:00,11.9,12.38,20.3,14.8,1.77,2.36,Sunday
2020-04-05 16:04:00,12.48,12.38,20.3,14.9,1.79,2.31,Sunday
2020-04-05 16:05:00,12.48,12.38,20.3,14.9,1.8,2.34,Sunday
2020-04-05 16:06:00,11.9,12.38,20.3,14.9,1.79,2.38,Sunday
2020-04-05 16:07:00,11.61,12.38,20.3,14.9,1.75,2.34,Sunday
2020-04-05 16:08:00,13.06,12.38,20.3,15.0,1.78,2.4,Sunday
2020-04-05 16:09:00,12.48,12.38,20.3,14.9,1.77,2.36,Sunday
2020-04-05 16:10:00,13.06,12.38,20.3,14.9,1.77,2.39,Sunday
2020-04-05 16:11:00,11.61,12.38,20.3,15.0,1.76,2.42,Sunday
2020-04-05 16:12:00,12.48,12.38,20.3,15.0,1.78,2.29,Sunday
2020-04-05 16:13:00,11.9,12.38,20.3,15.0,1.76,2.39,Sunday
2020-04-05 16:14:00,12.48,12.38,20.3,15.1,1.77,2.39,Sunday
2020-04-05 16:15:00,13.06,12.38,20.3,15.1,1.75,2.42,Sunday
2020-04-05 16:16:00,12.19,12.38,20.3,15.0,1.75,2.42,Sunday
2020-04-05 16:17:00,11.9,12.38,20.3,15.1,1.76,2.38,Sunday
2020-04-05 16:18:00,11.61,12.38,20.3,15.1,1.73,2.45,Sunday
2020-04-05 16:19:00,12.19,12.38,20.3,15.2,1.74,2.42,Sunday
2020-04-05 16:20:00,12.77,12.38,20.3,15.2,1.74,2.42,Sunday
2020-04-05 16:21:00,12.19,12.38,20.3,15.2,1.76,2.48,Sunday
2020-04-05 16:22:00,11.61,12.38,20.3,15.2,1.74,2.45,Sunday
2020-04-05 16:23:00,11.61,12.38,20.4,15.3,1.76,2.43,Sunday
2020-04-05 16:24:00,12.48,12.38,20.4,15.2,1.73,2.44,Sunday
2020-04-05 16:25:00,11.61,12.38,20.4,15.3,1.75,2.44,Sunday
2020-04-05 16:26:00,12.77,12.38,20.4,15.3,1.76,2.46,Sunday
2020-04-05 16:27:00,10.74,12.38,20.4,15.3,1.74,2.48,Sunday
2020-04-05 16:28:00,11.32,12.38,20.4,15.3,1.76,2.43,Sunday
2020-04-05 16:29:00,11.9,12.38,20.4,15.3,1.75,2.46,Sunday
2020-04-05 16:30:00,11.61,12.38,20.4,15.4,1.76,2.46,Sunday
2020-04-05 16:31:00,11.9,12.38,20.4,15.3,1.77,2.41,Sunday
2020-04-05 16:32:00,12.48,12.38,20.4,15.3,1.76,2.43,Sunday
2020-04-05 16:33:00,11.03,12.38,20.4,15.4,1.75,2.5,Sunday
2020-04-05 16:34:00,11.32,12.38,20.4,15.3,1.75,2.43,Sunday
2020-04-05 16:35:00,12.19,12.38,20.4,15.3,1.75,2.48,Sunday
2020-04-05 16:36:00,11.03,12.38,20.4,15.4,1.74,2.52,Sunday
2020-04-05 16:37:00,11.32,12.38,20.4,15.4,1.73,2.42,Sunday
2020-04-05 16:38:00,11.32,12.38,20.4,15.4,1.73,2.48,Sunday
2020-04-05 16:39:00,11.03,12.38,20.4,15.4,1.74,2.46,Sunday
2020-04-05 16:40:00,11.03,12.38,20.4,15.4,1.74,2.5,Sunday
2020-04-05 16:41:00,11.32,12.38,20.4,15.4,1.73,2.54,Sunday
2020-04-05 16:42:00,10.45,12.38,20.4,15.5,1.7,2.49,Sunday
2020-04-05 16:43:00,11.03,12.38,20.4,15.5,1.73,2.54,Sunday
2020-04-05 16:44:00,11.32,12.38,20.4,15.5,1.75,2.52,Sunday
2020-04-05 16:45:00,11.61,12.38,20.4,15.5,1.72,2.5,Sunday
2020-04-05 16:46:00,10.74,12.38,20.4,15.6,1.74,2.43,Sunday
2020-04-05 16:47:00,12.77,12.38,20.4,15.6,1.74,2.5,Sunday
2020-04-05 16:48:00,11.61,12.38,20.4,15.6,1.71,2.51,Sunday
2020-04-05 16:49:00,10.45,12.38,20.4,15.6,1.72,2.51,Sunday
2020-04-05 16:50:00,10.16,12.38,20.4,15.6,1.74,2.55,Sunday
2020-04-05 16:51:00,11.32,12.38,20.4,15.6,1.75,2.53,Sunday
2020-04-05 16:52:00,10.16,12.38,20.4,15.6,1.76,2.55,Sunday
2020-04-05 16:53:00,11.9,12.38,20.4,15.7,1.73,2.51,Sunday
2020-04-05 16:54:00,10.74,12.38,20.4,15.7,1.74,2.53,Sunday
2020-04-05 16:55:00,10.45,12.38,20.4,15.7,1.72,2.57,Sunday
2020-04-05 16:56:00,10.74,12.38,20.4,15.7,1.74,2.53,Sunday
2020-04-05 16:57:00,10.45,12.38,20.4,15.7,1.74,2.57,Sunday
2020-04-05 16:58:00,11.03,12.38,20.4,15.8,1.74,2.54,Sunday
2020-04-05 16:59:00,10.74,12.38,20.4,15.8,1.73,2.55,Sunday
2020-04-05 17:00:00,11.03,12.38,20.4,15.8,1.74,2.56,Sunday
2020-04-05 17:01:00,10.45,12.38,20.4,15.8,1.73,2.54,Sunday
2020-04-05 17:02:00,10.45,12.38,20.4,15.8,1.73,2.53,Sunday
2020-04-05 17:03:00,10.16,12.38,20.4,15.8,1.74,2.6,Sunday
2020-04-05 17:04:00,10.45,12.38,20.4,15.9,1.73,2.53,Sunday
2020-04-05 17:05:00,10.45,12.38,20.4,15.9,1.71,2.56,Sunday
2020-04-05 17:06:00,11.03,12.38,20.4,16.0,1.72,2.6,Sunday
2020-04-05 17:07:00,10.45,12.38,20.4,16.0,1.72,2.62,Sunday
2020-04-05 17:08:00,10.16,12.38,20.4,16.0,1.74,2.61,Sunday
2020-04-05 17:09:00,10.16,12.38,20.4,16.0,1.76,2.58,Sunday
2020-04-05 17:10:00,10.74,12.38,20.4,16.1,1.73,2.65,Sunday
2020-04-05 17:11:00,9.58,12.38,20.4,16.0,1.75,2.66,Sunday
2020-04-05 17:12:00,10.45,12.38,20.3,16.1,1.75,2.62,Sunday
2020-04-05 17:13:00,10.45,12.38,20.4,16.2,1.74,2.62,Sunday
2020-04-05 17:14:00,10.74,12.38,20.4,16.2,1.74,2.56,Sunday
2020-04-05 17:15:00,11.32,12.38,20.4,16.3,1.72,2.68,Sunday
2020-04-05 17:16:00,10.16,12.38,20.3,16.2,1.73,2.66,Sunday
2020-04-05 17:17:00,10.45,12.38,20.3,16.3,1.71,2.68,Sunday
2020-04-05 17:18:00,10.45,12.38,20.3,16.2,1.74,2.71,Sunday
2020-04-05 17:19:00,9.87,12.38,20.3,16.3,1.75,2.65,Sunday
2020-04-05 17:20:00,10.45,12.38,20.3,16.3,1.75,2.64,Sunday
2020-04-05 17:21:00,11.32,12.38,20.3,16.3,1.75,2.72,Sunday
2020-04-05 17:22:00,8.7,6.19,20.3,16.4,1.74,2.7,Sunday
2020-04-05 17:23:00,9.58,12.38,20.3,16.5,1.74,2.72,Sunday
2020-04-05 17:24:00,10.16,12.38,20.3,16.3,1.73,2.68,Sunday
2020-04-05 17:25:00,9.58,12.38,20.3,16.5,1.74,2.68,Sunday
2020-04-05 17:26:00,10.16,12.38,20.3,16.5,1.74,2.71,Sunday
2020-04-05 17:27:00,9.58,12.38,20.3,16.4,1.74,2.7,Sunday
2020-04-05 17:28:00,10.16,12.38,20.3,16.4,1.76,2.66,Sunday
2020-04-05 17:29:00,9.58,12.38,20.3,16.5,1.74,2.75,Sunday
2020-04-05 17:30:00,9.87,12.38,20.3,16.5,1.75,2.76,Sunday
2020-04-05 17:31:00,9.29,12.38,20.3,16.5,1.75,2.7,Sunday
2020-04-05 17:32:00,9.58,12.38,20.3,16.5,1.74,2.74,Sunday
2020-04-05 17:33:00,10.16,12.38,20.3,16.5,1.76,2.63,Sunday
2020-04-05 17:34:00,9.58,12.38,20.3,16.5,1.73,2.72,Sunday
2020-04-05 17:35:00,9.58,12.38,20.3,16.7,1.74,2.75,Sunday
2020-04-05 17:36:00,9.87,12.38,20.3,16.6,1.72,2.75,Sunday
2020-04-05 17:37:00,10.16,12.38,20.3,16.5,1.74,2.74,Sunday
2020-04-05 17:38:00,9.58,12.38,20.3,16.7,1.75,2.75,Sunday
2020-04-05 17:39:00,10.45,12.38,20.3,16.5,1.75,2.74,Sunday
2020-04-05 17:40:00,9.29,12.38,20.3,16.7,1.74,2.76,Sunday
2020-04-05 17:41:00,9.58,12.38,20.3,16.7,1.75,2.72,Sunday
2020-04-05 17:42:00,9.29,12.38,20.3,16.7,1.74,2.77,Sunday
2020-04-05 17:43:00,9.29,12.38,20.3,16.7,1.74,2.77,Sunday
2020-04-05 17:44:00,9.87,12.38,20.3,16.7,1.73,2.74,Sunday
2020-04-05 17:45:00,9.29,12.38,20.3,16.7,1.73,2.78,Sunday
2020-04-05 17:46:00,8.99,12.38,20.3,16.7,1.74,2.77,Sunday
2020-04-05 17:47:00,9.58,12.38,20.2,16.8,1.76,2.73,Sunday
2020-04-05 17:48:00,11.03,12.38,20.2,16.7,1.75,2.82,Sunday
2020-04-05 17:49:00,9.29,12.38,20.2,16.7,1.7,2.76,Sunday
2020-04-05 17:50:00,9.29,12.38,20.2,16.8,1.75,2.78,Sunday
2020-04-05 17:51:00,9.87,12.38,20.2,16.7,1.74,2.75,Sunday
2020-04-05 17:52:00,10.16,12.38,20.2,16.8,1.73,2.82,Sunday
2020-04-05 17:53:00,9.58,12.38,20.2,16.8,1.73,2.73,Sunday
2020-04-05 17:54:00,9.29,12.38,20.2,16.9,1.73,2.77,Sunday
2020-04-05 17:55:00,8.99,12.38,20.2,16.8,1.75,2.74,Sunday
2020-04-05 17:56:00,8.99,6.19,20.2,16.8,1.76,2.76,Sunday
2020-04-05 17:57:00,8.41,6.19,20.2,16.7,1.77,2.73,Sunday
2020-04-05 17:58:00,9.29,12.38,20.2,16.7,1.75,2.75,Sunday
2020-04-05 17:59:00,9.29,12.38,20.2,16.8,1.74,2.77,Sunday
2020-04-05 18:00:00,9.58,12.38,20.2,16.8,1.75,2.75,Sunday
2020-04-05 18:01:00,10.45,12.38,20.2,16.8,1.74,2.76,Sunday
2020-04-05 18:02:00,9.29,12.38,20.1,16.8,1.72,2.81,Sunday
2020-04-05 18:03:00,9.29,12.38,20.1,16.8,1.74,2.78,Sunday
2020-04-05 18:04:00,9.87,12.38,20.1,16.8,1.74,2.71,Sunday
2020-04-05 18:05:00,8.41,6.19,20.1,16.8,1.74,2.76,Sunday
2020-04-05 18:06:00,8.7,6.19,20.1,16.9,1.74,2.75,Sunday
2020-04-05 18:07:00,9.58,12.38,20.1,16.9,1.74,2.76,Sunday
2020-04-05 18:08:00,8.99,6.19,20.1,17.0,1.74,2.75,Sunday
2020-04-05 18:09:00,9.29,12.38,20.1,17.0,1.73,2.77,Sunday
2020-04-05 18:10:00,8.7,6.19,20.1,16.9,1.74,2.77,Sunday
2020-04-05 18:11:00,9.29,12.38,20.1,17.0,1.75,2.76,Sunday
2020-04-05 18:12:00,9.58,12.38,20.1,17.0,1.74,2.82,Sunday
2020-04-05 18:13:00,10.74,12.38,20.1,17.1,1.74,2.8,Sunday
2020-04-05 18:14:00,9.87,12.38,20.1,17.2,1.74,2.8,Sunday
2020-04-05 18:15:00,9.58,12.38,20.1,17.2,1.75,2.86,Sunday
2020-04-05 18:16:00,8.99,6.19,20.1,17.2,1.73,2.8,Sunday
2020-04-05 18:17:00,9.29,6.19,20.1,17.2,1.74,2.82,Sunday
2020-04-05 18:18:00,8.99,12.38,20.0,17.2,1.74,2.79,Sunday
2020-04-05 18:19:00,9.29,12.38,20.0,17.3,1.74,2.82,Sunday
2020-04-05 18:20:00,8.7,6.19,20.0,17.3,1.73,2.84,Sunday
2020-04-05 18:21:00,8.41,6.19,20.0,17.4,1.73,2.84,Sunday
2020-04-05 18:22:00,10.16,12.38,20.0,17.5,1.77,2.83,Sunday
2020-04-05 18:23:00,9.29,12.38,20.0,17.4,1.74,2.85,Sunday
2020-04-05 18:24:00,8.99,6.19,20.0,17.4,1.72,2.83,Sunday
2020-04-05 18:25:00,9.29,12.38,20.0,17.5,1.74,2.87,Sunday
2020-04-05 18:26:00,8.41,6.19,20.0,17.5,1.75,2.86,Sunday
2020-04-05 18:27:00,8.7,6.19,20.0,17.5,1.72,2.89,Sunday
2020-04-05 18:28:00,8.7,6.19,20.0,17.5,1.74,2.9,Sunday
2020-04-05 18:29:00,8.41,6.19,20.0,17.5,1.73,2.89,Sunday
2020-04-05 18:30:00,8.41,6.19,19.9,17.6,1.72,2.86,Sunday
2020-04-05 18:31:00,9.58,12.38,19.9,17.6,1.72,2.89,Sunday
2020-04-05 18:32:00,8.12,6.19,19.9,17.6,1.74,2.96,Sunday
2020-04-05 18:33:00,8.41,6.19,19.9,17.6,1.74,2.87,Sunday
2020-04-05 18:34:00,8.12,6.19,19.9,17.6,1.74,2.87,Sunday
2020-04-05 18:35:00,8.41,6.19,19.9,17.7,1.72,2.92,Sunday
2020-04-05 18:36:00,9.87,12.38,19.9,17.7,1.75,2.91,Sunday
2020-04-05 18:37:00,8.41,6.19,19.9,17.7,1.78,2.85,Sunday
2020-04-05 18:38:00,8.41,6.19,19.9,17.7,1.77,2.88,Sunday
2020-04-05 18:39:00,9.29,12.38,19.9,17.8,1.78,2.89,Sunday
2020-04-05 18:40:00,8.41,6.19,19.9,17.8,1.79,2.89,Sunday
2020-04-05 18:41:00,8.12,6.19,19.9,17.8,1.77,2.92,Sunday
2020-04-05 18:42:00,8.12,6.19,19.9,17.8,1.77,2.91,Sunday
2020-04-05 18:43:00,8.7,6.19,19.9,17.8,1.74,2.9,Sunday
2020-04-05 18:44:00,8.41,6.19,19.9,17.8,1.76,2.97,Sunday
2020-04-05 18:45:00,8.41,6.19,19.9,17.9,1.76,2.9,Sunday
2020-04-05 18:46:00,8.41,6.19,19.8,17.9,1.75,2.92,Sunday
2020-04-05 18:47:00,8.41,6.19,19.8,17.9,1.75,2.93,Sunday
2020-04-05 18:48:00,8.12,6.19,19.8,17.9,1.76,2.88,Sunday
2020-04-05 18:49:00,8.12,6.19,19.8,18.0,1.74,2.92,Sunday
2020-04-05 18:50:00,8.99,6.19,19.8,18.0,1.73,2.93,Sunday
2020-04-05 18:51:00,8.7,6.19,19.8,18.0,1.74,2.91,Sunday
2020-04-05 18:52:00,8.41,6.19,19.8,18.0,1.76,2.94,Sunday
2020-04-05 18:53:00,8.41,6.19,19.8,18.0,1.74,2.97,Sunday
2020-04-05 18:54:00,8.99,12.38,19.8,18.0,1.77,2.93,Sunday
2020-04-05 18:55:00,8.41,6.19,19.8,18.1,1.74,2.95,Sunday
2020-04-05 18:56:00,8.12,6.19,19.8,18.1,1.73,2.95,Sunday
2020-04-05 18:57:00,8.99,12.38,19.8,18.1,1.74,2.97,Sunday
2020-04-05 18:58:00,8.7,6.19,19.8,18.1,1.74,2.94,Sunday
2020-04-05 18:59:00,8.12,6.19,19.8,18.2,1.73,2.95,Sunday
2020-04-05 19:00:00,8.12,6.19,19.8,18.2,1.75,2.98,Sunday
2020-04-05 19:01:00,8.12,6.19,19.8,18.2,1.74,2.96,Sunday
2020-04-05 19:02:00,8.7,6.19,19.8,18.2,1.73,2.99,Sunday
2020-04-05 19:03:00,7.83,6.19,19.8,18.3,1.75,2.99,Sunday
2020-04-05 19:04:00,8.41,6.19,19.8,18.3,1.75,3.04,Sunday
2020-04-05 19:05:00,8.41,6.19,19.8,18.4,1.73,3.03,Sunday
2020-04-05 19:06:00,8.12,6.19,19.8,18.5,1.75,3.0,Sunday
2020-04-05 19:07:00,7.83,6.19,19.8,18.5,1.76,3.0,Sunday
2020-04-05 19:08:00,8.12,6.19,19.8,18.6,1.76,3.05,Sunday
2020-04-05 19:09:00,8.12,6.19,19.8,18.6,1.76,3.05,Sunday
2020-04-05 19:10:00,8.41,6.19,19.8,18.6,1.76,2.99,Sunday
2020-04-05 19:11:00,8.41,6.19,19.8,18.6,1.78,3.03,Sunday
2020-04-05 19:12:00,7.83,6.19,19.7,18.6,1.77,3.04,Sunday
2020-04-05 19:13:00,7.54,6.19,19.7,18.7,1.76,3.07,Sunday
2020-04-05 19:14:00,8.12,6.19,19.7,18.7,1.78,3.08,Sunday
2020-04-05 19:15:00,8.41,6.19,19.7,18.7,1.79,3.08,Sunday
2020-04-05 19:16:00,8.12,6.19,19.7,18.7,1.76,3.1,Sunday
2020-04-05 19:17:00,7.83,6.19,19.7,18.9,1.76,3.08,Sunday
2020-04-05 19:18:00,8.12,6.19,19.7,18.9,1.76,3.14,Sunday
2020-04-05 19:19:00,7.54,6.19,19.7,19.0,1.75,3.13,Sunday
2020-04-05 19:20:00,7.83,6.19,19.7,19.0,1.78,3.12,Sunday
2020-04-05 19:21:00,8.12,6.19,19.7,19.0,1.77,3.12,Sunday
2020-04-05 19:22:00,7.54,6.19,19.7,19.0,1.77,3.12,Sunday
2020-04-05 19:23:00,8.12,6.19,19.7,19.0,1.78,3.15,Sunday
2020-04-05 19:24:00,7.83,6.19,19.6,19.1,1.77,3.16,Sunday
2020-04-05 19:25:00,8.7,6.19,19.6,19.1,1.77,3.09,Sunday
2020-04-05 19:26:00,8.41,6.19,19.6,19.1,1.75,3.14,Sunday
2020-04-05 19:27:00,7.83,6.19,19.6,19.1,1.76,3.18,Sunday
2020-04-05 19:28:00,7.83,6.19,19.6,19.2,1.75,3.17,Sunday
2020-04-05 19:29:00,8.41,6.19,19.6,19.3,1.77,3.18,Sunday
2020-04-05 19:30:00,7.54,6.19,19.6,19.3,1.74,3.23,Sunday
2020-04-05 19:31:00,7.83,6.19,19.6,19.4,1.78,3.16,Sunday
2020-04-05 19:32:00,8.12,6.19,19.6,19.4,1.76,3.13,Sunday
2020-04-05 19:33:00,7.83,6.19,19.6,19.5,1.77,3.25,Sunday
2020-04-05 19:34:00,7.54,6.19,19.6,19.5,1.76,3.18,Sunday
2020-04-05 19:35:00,7.54,6.19,19.6,19.6,1.78,3.21,Sunday
2020-04-05 19:36:00,8.12,6.19,19.6,19.6,1.77,3.22,Sunday
2020-04-05 19:37:00,8.12,6.19,19.6,19.6,1.76,3.25,Sunday
2020-04-05 19:38:00,7.83,6.19,19.6,19.6,1.76,3.24,Sunday
2020-04-05 19:39:00,8.12,6.19,19.6,19.7,1.76,3.23,Sunday
2020-04-05 19:40:00,8.7,6.19,19.6,19.8,1.78,3.27,Sunday
2020-04-05 19:41:00,8.99,6.19,19.6,19.9,1.78,3.28,Sunday
2020-04-05 19:42:00,7.25,6.19,19.6,19.9,1.78,3.24,Sunday
2020-04-05 19:43:00,7.25,6.19,19.6,19.9,1.77,3.29,Sunday
2020-04-05 19:44:00,7.83,6.19,19.6,19.9,1.77,3.28,Sunday
2020-04-05 19:45:00,7.54,6.19,19.6,19.9,1.79,3.26,Sunday
2020-04-05 19:46:00,8.12,6.19,19.6,20.0,1.77,3.29,Sunday
2020-04-05 19:47:00,7.83,6.19,19.6,20.0,1.78,3.23,Sunday
2020-04-05 19:48:00,6.96,6.19,19.6,20.0,1.77,3.32,Sunday
2020-04-05 19:49:00,8.12,6.19,19.6,20.1,1.77,3.33,Sunday
2020-04-05 19:50:00,7.25,6.19,19.6,20.1,1.78,3.35,Sunday
2020-04-05 19:51:00,7.54,6.19,19.6,20.2,1.79,3.35,Sunday
2020-04-05 19:52:00,7.25,6.19,19.6,20.2,1.8,3.31,Sunday
2020-04-05 19:53:00,7.83,6.19,19.6,20.2,1.79,3.32,Sunday
2020-04-05 19:54:00,7.25,6.19,19.6,20.2,1.79,3.35,Sunday
2020-04-05 19:55:00,8.12,6.19,19.6,20.3,1.78,3.36,Sunday
2020-04-05 19:56:00,6.96,6.19,19.6,20.3,1.79,3.34,Sunday
2020-04-05 19:57:00,8.41,6.19,19.6,20.3,1.8,3.34,Sunday
2020-04-05 19:58:00,8.41,6.19,19.6,20.3,1.78,3.38,Sunday
2020-04-05 19:59:00,8.41,6.19,19.6,20.4,1.78,3.35,Sunday
2020-04-05 20:00:00,7.25,6.19,19.6,20.4,1.77,3.35,Sunday
2020-04-05 20:01:00,7.54,6.19,19.5,20.5,1.79,3.42,Sunday
2020-04-05 20:02:00,6.96,6.19,19.5,20.5,1.78,3.35,Sunday
2020-04-05 20:03:00,8.12,6.19,19.5,20.5,1.78,3.43,Sunday
2020-04-05 20:04:00,7.25,6.19,19.5,20.5,1.79,3.39,Sunday
2020-04-05 20:05:00,7.83,6.19,19.6,20.5,1.8,3.4,Sunday
2020-04-05 20:06:00,7.25,6.19,19.5,20.6,1.79,3.4,Sunday
2020-04-05 20:07:00,7.25,6.19,19.5,20.6,1.79,3.42,Sunday
2020-04-05 20:08:00,6.96,6.19,19.5,20.7,1.77,3.43,Sunday
2020-04-05 20:09:00,7.54,6.19,19.5,20.7,1.79,3.44,Sunday
2020-04-05 20:10:00,7.54,6.19,19.5,20.7,1.79,3.45,Sunday
2020-04-05 20:11:00,7.54,6.19,19.5,20.8,1.8,3.47,Sunday
2020-04-05 20:12:00,8.12,6.19,19.5,20.9,1.8,3.44,Sunday
2020-04-05 20:13:00,7.54,6.19,19.5,20.9,1.79,3.47,Sunday
2020-04-05 20:14:00,6.96,6.19,19.5,20.9,1.78,3.51,Sunday
2020-04-05 20:15:00,7.25,6.19,19.5,21.0,1.81,3.46,Sunday
2020-04-05 20:16:00,10.16,12.38,19.5,20.9,1.8,3.48,Sunday
2020-04-05 20:17:00,8.41,6.19,19.5,21.0,1.8,3.48,Sunday
2020-04-05 20:18:00,6.96,6.19,19.5,21.1,1.8,3.49,Sunday
2020-04-05 20:19:00,6.38,6.19,19.5,21.1,1.79,3.51,Sunday
2020-04-05 20:20:00,6.96,6.19,19.5,21.1,1.78,3.56,Sunday
2020-04-05 20:21:00,7.25,6.19,19.5,21.1,1.8,3.5,Sunday
2020-04-05 20:22:00,6.67,6.19,19.5,21.1,1.79,3.51,Sunday
2020-04-05 20:23:00,7.83,6.19,19.5,21.2,1.78,3.54,Sunday
2020-04-05 20:24:00,7.54,6.19,19.5,21.2,1.79,3.51,Sunday
2020-04-05 20:25:00,7.54,6.19,19.5,21.2,1.81,3.55,Sunday
2020-04-05 20:26:00,6.96,6.19,19.5,21.2,1.81,3.5,Sunday
2020-04-05 20:27:00,7.54,6.19,19.5,21.3,1.79,3.55,Sunday
2020-04-05 20:28:00,7.25,6.19,19.5,21.3,1.81,3.53,Sunday
2020-04-05 20:29:00,7.25,6.19,19.5,21.3,1.81,3.49,Sunday
2020-04-05 20:30:00,6.96,6.19,19.5,21.3,1.81,3.53,Sunday
2020-04-05 20:31:00,7.54,6.19,19.5,21.3,1.8,3.54,Sunday
2020-04-05 20:32:00,6.96,6.19,19.5,21.4,1.81,3.56,Sunday
2020-04-05 20:33:00,7.83,6.19,19.5,21.4,1.8,3.57,Sunday
2020-04-05 20:34:00,7.54,6.19,19.5,21.5,1.81,3.57,Sunday
2020-04-05 20:35:00,7.83,6.19,19.5,21.5,1.82,3.56,Sunday
2020-04-05 20:36:00,7.54,6.19,19.5,21.5,1.8,3.57,Sunday
2020-04-05 20:37:00,6.96,6.19,19.4,21.6,1.82,3.58,Sunday
2020-04-05 20:38:00,7.54,6.19,19.4,21.6,1.8,3.58,Sunday
2020-04-05 20:39:00,7.83,6.19,19.4,21.6,1.79,3.57,Sunday
2020-04-05 20:40:00,7.83,6.19,19.4,21.6,1.79,3.62,Sunday
2020-04-05 20:41:00,6.96,6.19,19.4,21.6,1.8,3.61,Sunday
2020-04-05 20:42:00,7.25,6.19,19.4,21.6,1.79,3.6,Sunday
2020-04-05 20:43:00,6.96,6.19,19.4,21.6,1.8,3.63,Sunday
2020-04-05 20:44:00,6.96,6.19,19.4,21.6,1.79,3.63,Sunday
2020-04-05 20:45:00,7.54,6.19,19.4,21.7,1.8,3.56,Sunday
2020-04-05 20:46:00,8.7,6.19,19.4,21.7,1.79,3.65,Sunday
2020-04-05 20:47:00,8.7,6.19,19.4,21.7,1.8,3.58,Sunday
2020-04-05 20:48:00,7.83,6.19,19.4,21.7,1.81,3.63,Sunday
2020-04-05 20:49:00,7.25,6.19,19.4,21.8,1.82,3.63,Sunday
2020-04-05 20:50:00,6.96,6.19,19.4,21.8,1.8,3.66,Sunday
2020-04-05 20:51:00,7.25,6.19,19.4,21.8,1.82,3.59,Sunday
2020-04-05 20:52:00,7.83,6.19,19.4,21.9,1.82,3.69,Sunday
2020-04-05 20:53:00,7.54,6.19,19.4,21.9,1.83,3.65,Sunday
2020-04-05 20:54:00,7.25,6.19,19.4,22.0,1.82,3.64,Sunday
2020-04-05 20:55:00,6.67,6.19,19.3,22.0,1.81,3.66,Sunday
2020-04-05 20:56:00,6.67,6.19,19.3,22.1,1.82,3.67,Sunday
2020-04-05 20:57:00,6.67,6.19,19.3,22.1,1.78,3.64,Sunday
2020-04-05 20:58:00,7.25,6.19,19.3,22.1,1.81,3.68,Sunday
2020-04-05 20:59:00,7.25,6.19,19.3,22.1,1.81,3.71,Sunday
2020-04-05 21:00:00,7.25,6.19,19.3,22.1,1.8,3.7,Sunday
2020-04-05 21:01:00,7.54,6.19,19.3,22.2,1.83,3.65,Sunday
2020-04-05 21:02:00,7.25,6.19,19.3,22.2,1.83,3.7,Sunday
2020-04-05 21:03:00,7.83,6.19,19.3,22.2,1.81,3.73,Sunday
2020-04-05 21:04:00,7.54,6.19,19.3,22.2,1.82,3.71,Sunday
2020-04-05 21:05:00,7.25,6.19,19.3,22.3,1.85,3.68,Sunday
2020-04-05 21:06:00,7.83,6.19,19.3,22.3,1.82,3.69,Sunday
2020-04-05 21:07:00,7.54,6.19,19.3,22.3,1.84,3.7,Sunday
2020-04-05 21:08:00,7.54,6.19,19.3,22.3,1.84,3.7,Sunday
2020-04-05 21:09:00,7.54,6.19,19.3,22.3,1.82,3.71,Sunday
2020-04-05 21:10:00,7.54,6.19,19.3,22.3,1.85,3.69,Sunday
2020-04-05 21:11:00,7.25,6.19,19.3,22.3,1.84,3.76,Sunday
2020-04-05 21:12:00,6.96,6.19,19.3,22.3,1.85,3.72,Sunday
2020-04-05 21:13:00,7.83,6.19,19.3,22.4,1.83,3.72,Sunday
2020-04-05 21:14:00,8.12,6.19,19.4,22.4,1.84,3.69,Sunday
2020-04-05 21:15:00,7.25,6.19,19.4,22.4,1.83,3.78,Sunday
2020-04-05 21:16:00,9.58,6.19,19.3,22.5,1.83,3.72,Sunday
2020-04-05 21:17:00,7.25,6.19,19.4,22.4,1.8,3.69,Sunday
2020-04-05 21:18:00,6.67,6.19,19.4,22.4,1.82,3.75,Sunday
