건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
2014,2020,자곡동,"75,000",강남한양수자인(4단지),7,0,24,101.51,BL-4,11680,6
2014,2020,자곡동,"88,000",래미안강남힐즈,7,0,24,101.94,611,11680,6
2014,2020,자곡동,"80,000",래미안강남힐즈,7,30,25,101.94,611,11680,13
2014,2020,자곡동,"73,000",강남한양수자인(4단지),7,0,26,101.51,BL-4,11680,2
2014,2020,자곡동,"95,000",래미안강남힐즈,7,0,27,101.94,611,11680,6
2014,2020,자곡동,"12,864",엘에이치강남아이파크,7,26,27,59.96,602,11680,13
2014,2020,자곡동,"82,000",강남한양수자인(4단지),7,0,27,114.46,BL-4,11680,2
2014,2020,자곡동,"52,000",엘에이치강남브리즈힐,7,0,28,74.44,618,11680,9
2014,2020,자곡동,"65,000",래미안포레,7,0,28,84.99,,11680,11
2015,2020,율현동,"60,000",강남한신휴플러스6단지,7,0,14,59.98,BL-6,11680,9
2015,2020,율현동,"50,000",강남한신휴플러스6단지,7,0,30,59.98,BL-6,11680,7
1984,2020,일원동,"48,000",개포한신,7,0,1,82.3,615-1,11680,4
1993,2020,일원동,"75,000",상록수,7,0,2,74.54,734,11680,3
1992,2020,일원동,"45,000",수서,7,0,2,59.96,711,11680,12
1992,2020,일원동,"40,000",수서,7,0,3,52.29,711,11680,1
1986,2020,일원동,"50,000",삼성,7,0,3,84.67,626,11680,1
1984,2020,일원동,"52,000",개포한신,7,0,3,107.6,615-1,11680,10
1992,2020,일원동,"40,000",수서,7,0,3,50.82,711,11680,6
1987,2020,일원동,"61,000",우성7,7,0,3,83.69,615,11680,14
1984,2020,일원동,"55,000",개포한신,7,0,4,107.6,615-1,11680,1
1994,2020,일원동,"50,000",푸른마을 아파트 101동~111동,7,0,4,59.76,719,11680,14
1994,2020,일원동,"35,000",푸른마을 아파트 101동~111동,7,70,4,59.76,719,11680,4
1992,2020,일원동,"31,500",수서,7,0,4,39.98,711,11680,6
1994,2020,일원동,"62,000",한솔마을,7,0,4,84.73,731,11680,1
1992,2020,일원동,"31,000",수서,7,0,4,39.98,711,11680,5
1993,2020,일원동,"58,000",가람,7,0,4,75.16,735,11680,5
2018,2020,일원동,"122,500",래미안 개포 루체하임,7,0,4,84.99,741,11680,4
1994,2020,일원동,"105,000",샘터마을,7,0,5,101.97,718,11680,10
1984,2020,일원동,"40,000",개포한신,7,0,7,82.3,615-1,11680,3
1994,2020,일원동,"78,000",푸른마을 아파트 101동~111동,7,0,7,84.93,719,11680,2
1992,2020,일원동,"33,000",수서,7,50,9,59.96,711,11680,8
1992,2020,일원동,"20,000",수서,7,35,9,39.98,711,11680,4
1993,2020,일원동,"90,000",목련타운,7,105,10,134.71,716,11680,15
1987,2020,일원동,"50,000",우성7,7,0,11,83.69,615,11680,2
1987,2020,일원동,"58,000",우성7,7,0,11,83.69,615,11680,10
1993,2020,일원동,"58,000",상록수,7,0,11,74.54,734,11680,3
1993,2020,일원동,"45,000",상록수,7,30,11,74.54,734,11680,4
1984,2020,일원동,"53,500",개포한신,7,0,11,107.6,615-1,11680,7
1994,2020,일원동,"55,000",푸른마을 아파트 101동~111동,7,0,11,59.76,719,11680,1
1992,2020,일원동,"45,000",수서,7,0,11,59.94,711,11680,3
1992,2020,일원동,"30,800",수서,7,0,11,39.98,711,11680,3
1993,2020,일원동,"84,000",상록수,7,0,12,84.95,734,11680,4
1993,2020,일원동,"85,000",목련타운,7,30,13,99.79,716,11680,15
1992,2020,일원동,"60,000",수서,7,0,13,59.94,711,11680,9
1994,2020,일원동,"70,000",샘터마을,7,110,14,134.438,718,11680,1
1992,2020,일원동,"47,000",수서,7,0,14,59.94,711,11680,9
1987,2020,일원동,"85,000",현대4,7,0,15,84.98,614,11680,2
2018,2020,일원동,"140,000",래미안 개포 루체하임,7,0,15,101.97,741,11680,4
1992,2020,일원동,"25,000",수서,7,60,15,59.96,711,11680,11
1993,2020,일원동,"61,000",상록수,7,0,16,74.54,734,11680,3
1994,2020,일원동,"73,000",한솔마을,7,0,16,84.73,731,11680,3
1993,2020,일원동,"64,000",목련타운,7,140,16,99.79,716,11680,3
1987,2020,일원동,"68,000",우성7,7,0,18,83.69,615,11680,12
1987,2020,일원동,"68,000",우성7,7,0,18,83.69,615,11680,5
1993,2020,일원동,"63,000",상록수,7,0,18,74.54,734,11680,3
1994,2020,일원동,"62,000",푸른마을 아파트 101동~111동,7,0,18,59.76,719,11680,9
1987,2020,일원동,"20,000",현대4,7,100,20,84.98,614,11680,3
1993,2020,일원동,"62,000",상록수,7,20,20,74.54,734,11680,5
1994,2020,일원동,"64,000",푸른마을 아파트 101동~111동,7,0,21,84.93,719,11680,15
1994,2020,일원동,"78,000",한솔마을,7,0,21,84.73,731,11680,3
1993,2020,일원동,"60,000",상록수,7,0,21,74.54,734,11680,1
1992,2020,일원동,"33,000",수서,7,0,21,39.98,711,11680,10
1994,2020,일원동,"30,000",푸른마을 아파트 101동~111동,7,80,21,59.76,719,11680,3
2018,2020,일원동,"138,500",래미안 개포 루체하임,7,0,22,84.97,741,11680,6
1993,2020,일원동,"76,000",상록수,7,0,22,84.95,734,11680,4
1987,2020,일원동,"75,000",우성7,7,0,23,83.69,615,11680,14
1992,2020,일원동,"29,400",수서,7,0,23,39.98,711,11680,8
1984,2020,일원동,"45,000",개포한신,7,0,24,107.6,615-1,11680,2
1993,2020,일원동,"150,000",목련타운,7,0,24,134.71,716,11680,9
1993,2020,일원동,"63,000",상록수,7,0,24,84.95,734,11680,5
1993,2020,일원동,"74,000",상록수,7,0,24,84.95,734,11680,1
1993,2020,일원동,"75,000",상록수,7,0,25,84.95,734,11680,3
1993,2020,일원동,"72,500",상록수,7,500,25,84.95,734,11680,3
1987,2020,일원동,"70,000",현대4,7,0,25,84.98,614,11680,5
1994,2020,일원동,"30,000",푸른마을 아파트 101동~111동,7,120,25,84.93,719,11680,12
1994,2020,일원동,"80,000",푸른마을 아파트 101동~111동,7,0,25,84.93,719,11680,6
1994,2020,일원동,"110,000",샘터마을,7,0,25,101.97,718,11680,5
1992,2020,일원동,"48,000",수서,7,0,25,59.96,711,11680,6
1994,2020,일원동,"60,000",푸른마을 아파트 101동~111동,7,0,27,59.76,719,11680,12
1993,2020,일원동,"65,000",가람,7,0,28,75.16,735,11680,4
1987,2020,일원동,"70,000",우성7,7,0,28,83.69,615,11680,12
1987,2020,일원동,"59,000",우성7,7,0,29,83.69,615,11680,1
1993,2020,일원동,"70,000",상록수,7,0,29,84.95,734,11680,4
1992,2020,일원동,"10,500",수서,7,60,29,39.98,711,11680,1
1993,2020,일원동,"57,000",목련타운,7,220,29,134.71,716,11680,5
1993,2020,일원동,"62,000",상록수,7,0,29,74.54,734,11680,2
2018,2020,일원동,"155,000",래미안 개포 루체하임,7,0,30,121.71,741,11680,24
2018,2020,일원동,"130,000",래미안 개포 루체하임,7,0,30,84.97,741,11680,16
1984,2020,일원동,"44,000",개포한신,7,0,30,107.6,615-1,11680,4
1994,2020,일원동,"90,000",샘터마을,7,0,30,101.97,718,11680,3
1987,2020,일원동,"25,000",우성7,7,130,30,83.69,615,11680,9
1992,2020,일원동,"10,000",수서,7,100,31,52.29,711,11680,1
2018,2020,일원동,"96,000",래미안 개포 루체하임,7,0,31,59.99,741,11680,6
1993,2020,수서동,"27,000",까치마을,7,0,1,34.44,746,11680,13
2014,2020,수서동,"60,000",강남데시앙포레,7,0,2,59.62,559,11680,1
1992,2020,수서동,"45,500",삼익,7,0,3,60,708,11680,6
1993,2020,수서동,"40,000",동익,7,0,3,84.46,738,11680,13
1992,2020,수서동,"50,000",삼익,7,0,3,84.48,708,11680,1
1993,2020,수서동,"70,000",수서한아름,7,0,3,97.63,712,11680,11
1992,2020,수서동,"35,000",신동아,7,0,3,49.96,736,11680,5
2014,2020,수서동,"84,000",강남데시앙포레,7,0,3,84.86,559,11680,2
1997,2020,수서동,"75,000",삼성,7,0,4,84.97,747,11680,5
1992,2020,수서동,"35,000",신동아,7,0,4,49.96,736,11680,2
1992,2020,수서동,"33,000",신동아,7,0,4,39.51,736,11680,10
1992,2020,수서동,"42,000",삼익,7,0,4,49.2,708,11680,10
1993,2020,수서동,"20,000",까치마을,7,60,4,49.5,746,11680,14
1992,2020,수서동,"32,000",신동아,7,0,4,39.53,736,11680,9
1992,2020,수서동,"33,000",신동아,7,0,4,39.51,736,11680,10
1993,2020,수서동,"29,000",까치마을,7,0,4,39.6,746,11680,9
1992,2020,수서동,"33,000",신동아,7,0,4,39.51,736,11680,10
1993,2020,수서동,"39,500",까치마을,7,0,6,49.5,746,11680,8
2014,2020,수서동,"10,000",강남데시앙포레,7,200,6,84.86,559,11680,1
2016,2020,수서동,"140,000",강남 더샵 포레스트,7,0,7,124.5792,537,11680,7
1997,2020,수서동,"70,000",삼성,7,0,7,84.97,747,11680,11
1993,2020,수서동,"31,000",까치마을,7,0,7,39.6,746,11680,3
1992,2020,수서동,"30,000",신동아,7,0,8,39.53,736,11680,1
1992,2020,수서동,"11,000",신동아,7,48,8,33.18,736,11680,12
1992,2020,수서동,"10,800",신동아,7,48,8,33.18,736,11680,12
2014,2020,수서동,"66,000",강남데시앙포레,7,0,8,59.97,559,11680,8
1993,2020,수서동,"40,000",까치마을,7,0,9,49.5,746,11680,12
1993,2020,수서동,"41,000",까치마을,7,0,10,49.5,746,11680,2
1997,2020,수서동,"30,000",삼성,7,115,10,84.97,747,11680,4
1997,2020,수서동,"78,000",삼성,7,0,10,84.97,747,11680,1
2016,2020,수서동,"132,000",강남 더샵 포레스트,7,0,10,124.5792,537,11680,1
2014,2020,수서동,"63,000",강남데시앙포레,7,0,11,59.97,559,11680,14
1993,2020,수서동,"1,500",까치마을,7,93,11,39.6,746,11680,14
2014,2020,수서동,"64,000",강남데시앙포레,7,0,11,59.74,559,11680,9
1993,2020,수서동,"60,000",동익,7,0,11,84.46,738,11680,13
1992,2020,수서동,"30,000",삼익,7,0,11,49.2,708,11680,11
2014,2020,수서동,"63,000",강남데시앙포레,7,0,11,59.97,559,11680,14
1993,2020,수서동,"23,000",까치마을,7,0,11,34.44,746,11680,1
1992,2020,수서동,"28,000",신동아,7,0,11,33.18,736,11680,12
1992,2020,수서동,"46,000",삼익,7,0,13,60,708,11680,13
1992,2020,수서동,"38,000",신동아,7,0,13,49.96,736,11680,12
1997,2020,수서동,"56,000",삼성,7,0,14,59.86,747,11680,2
1993,2020,수서동,"26,000",까치마을,7,0,14,34.44,746,11680,14
1993,2020,수서동,"50,000",동익,7,40,15,84.46,738,11680,2
1997,2020,수서동,"80,000",삼성,7,0,15,84.97,747,11680,2
1992,2020,수서동,"30,000",삼익,7,60,16,60,708,11680,2
2016,2020,수서동,"200,000",강남 더샵 포레스트,7,0,16,165.4312,537,11680,5
2014,2020,수서동,"125,000",강남데시앙포레,7,0,16,114.93,559,11680,14
2014,2020,수서동,"10,000",강남데시앙포레,7,170,16,59.62,559,11680,6
2014,2020,수서동,"84,000",강남데시앙포레,7,0,17,84.92,559,11680,11
1993,2020,수서동,"33,000",까치마을,7,0,17,39.6,746,11680,12
1993,2020,수서동,"60,000",동익,7,0,17,84.46,738,11680,1
2016,2020,수서동,"60,000",강남 더샵 포레스트,7,320,17,146.7139,537,11680,3
1992,2020,수서동,"24,000",삼익,7,60,18,60,708,11680,9
1992,2020,수서동,"28,000",신동아,7,0,18,33.18,736,11680,2
1993,2020,수서동,"60,000",동익,7,0,18,84.46,738,11680,1
1993,2020,수서동,"58,000",동익,7,0,18,84.46,738,11680,4
1993,2020,수서동,"33,000",까치마을,7,0,18,39.6,746,11680,4
1993,2020,수서동,"22,000",까치마을,7,0,18,34.44,746,11680,2
1992,2020,수서동,"33,000",신동아,7,0,18,49.96,736,11680,9
1992,2020,수서동,"32,000",신동아,7,0,18,39.53,736,11680,10
2014,2020,수서동,"66,000",강남데시앙포레,7,0,19,59.81,559,11680,10
2014,2020,수서동,"66,000",강남데시앙포레,7,0,19,59.81,559,11680,10
1993,2020,수서동,"28,000",까치마을,7,0,20,34.44,746,11680,9
2014,2020,수서동,"85,000",강남데시앙포레,7,0,20,84.86,559,11680,1
2014,2020,수서동,"65,000",강남데시앙포레,7,0,20,59.81,559,11680,8
1992,2020,수서동,"44,000",삼익,7,0,21,60,708,11680,3
1997,2020,수서동,"72,000",삼성,7,0,22,84.97,747,11680,11
1993,2020,수서동,"90,000",수서한아름,7,0,22,163.68,712,11680,7
1993,2020,수서동,"40,500",까치마을,7,0,23,49.5,746,11680,15
1997,2020,수서동,"72,000",삼성,7,0,23,84.97,747,11680,13
1993,2020,수서동,"20,000",까치마을,7,35,23,39.6,746,11680,13
1993,2020,수서동,"28,000",까치마을,7,0,23,34.44,746,11680,8
1993,2020,수서동,"40,000",수서한아름,7,90,24,97.63,712,11680,6
1993,2020,수서동,"6,500",까치마을,7,60,24,39.6,746,11680,11
2016,2020,수서동,"140,000",강남 더샵 포레스트,7,0,24,124.5792,537,11680,4
1992,2020,수서동,"7,000",신동아,7,75,24,39.51,736,11680,10
2014,2020,수서동,"67,000",강남데시앙포레,7,0,25,59.74,559,11680,2
2014,2020,수서동,"85,000",강남데시앙포레,7,0,25,84.81,559,11680,8
2014,2020,수서동,"85,000",강남데시앙포레,7,0,25,84.81,559,11680,8
1992,2020,수서동,"29,000",신동아,7,0,25,39.53,736,11680,3
2014,2020,수서동,"40,000",강남데시앙포레,7,90,25,59.81,559,11680,6
1992,2020,수서동,"3,000",삼익,7,105,25,49.2,708,11680,13
1992,2020,수서동,"29,400",신동아,7,0,25,39.51,736,11680,10
1992,2020,수서동,"20,000",신동아,7,50,25,49.96,736,11680,8
1993,2020,수서동,"26,000",까치마을,7,0,26,34.44,746,11680,10
2016,2020,수서동,"125,000",강남 더샵 포레스트,7,80,27,124.5792,537,11680,10
1993,2020,수서동,"1,000",까치마을,7,85,27,34.44,746,11680,14
1993,2020,수서동,"31,500",까치마을,7,0,27,39.6,746,11680,9
1993,2020,수서동,"27,000",까치마을,7,0,28,34.44,746,11680,9
1997,2020,수서동,"40,000",삼성,7,69,28,84.97,747,11680,7
1992,2020,수서동,"43,000",삼익,7,0,28,60,708,11680,1
1997,2020,수서동,"40,000",삼성,7,69,29,84.97,747,11680,7
1997,2020,수서동,"60,000",삼성,7,0,29,59.86,747,11680,4
2016,2020,수서동,"128,000",강남 더샵 포레스트,7,0,29,124.5802,537,11680,3
1992,2020,수서동,"46,000",삼익,7,0,30,60,708,11680,10
1997,2020,수서동,"76,000",삼성,7,0,30,84.97,747,11680,13
1992,2020,수서동,"28,500",신동아,7,15,30,39.51,736,11680,13
1993,2020,수서동,"45,000",까치마을,7,0,30,49.5,746,11680,2
1993,2020,수서동,"43,000",까치마을,7,0,30,49.5,746,11680,14
1992,2020,수서동,"34,600",신동아,7,0,31,49.96,736,11680,8
1993,2020,수서동,"85,000",수서한아름,7,0,31,129.45,712,11680,7
1992,2020,수서동,"39,000",삼익,7,0,31,49.2,708,11680,1
1993,2020,수서동,"30,500",까치마을,7,0,31,39.6,746,11680,5
1992,2020,수서동,"33,000",신동아,7,0,31,49.96,736,11680,8
2001,2020,도곡동,"60,000",삼성래미안,7,90,1,59.96,91-5,11680,21
2006,2020,도곡동,"77,100",도곡렉슬,7,0,1,59.9818,527,11680,4
2006,2020,도곡동,"120,000",도곡렉슬,7,0,1,84.9984,527,11680,16
2002,2020,도곡동,"165,000",타워팰리스1,7,0,2,137.24,467,11680,29
2004,2020,도곡동,"23,000",대우디오빌,7,0,2,25.89,952,11680,8
2010,2020,도곡동,"120,000",도곡지웰카운티 102동,7,0,2,125.49,199-1,11680,4
2001,2020,도곡동,"90,000",삼성래미안,7,0,2,59.96,91-5,11680,3
2006,2020,도곡동,"207,000",도곡렉슬,7,0,2,134.9023,527,11680,6
1995,2020,도곡동,"68,000",럭키(963),7,0,3,84.97,963,11680,14
2006,2020,도곡동,"130,000",도곡렉슬,7,100,3,120.8233,527,11680,9
2006,2020,도곡동,"133,000",도곡렉슬,7,0,3,84.9984,527,11680,1
2006,2020,도곡동,"145,000",도곡렉슬,7,0,3,84.9984,527,11680,8
1988,2020,도곡동,"78,000",한신엠비씨,7,0,3,84.74,895-8,11680,9
2001,2020,도곡동,"135,000",삼성래미안,7,0,3,122.81,91-5,11680,6
2006,2020,도곡동,"120,000",도곡렉슬,7,90,3,119.8906,527,11680,5
2002,2020,도곡동,"190,000",타워팰리스1,7,0,3,164.97,467,11680,12
2006,2020,도곡동,"100,000",도곡렉슬,7,0,3,59.9818,527,11680,12
1995,2020,도곡동,"90,000",럭키(963),7,0,3,84.97,963,11680,14
2006,2020,도곡동,"120,000",도곡렉슬,7,0,4,84.9984,527,11680,18
2001,2020,도곡동,"105,000",삼성래미안,7,0,4,84.89,91-5,11680,5
1985,2020,도곡동,"57,000",한신(개포),7,0,4,83.86,464,11680,7
2001,2020,도곡동,"112,000",삼성래미안,7,0,4,84.89,91-5,11680,4
2003,2020,도곡동,"142,000",타워팰리스2,7,0,4,124.11,467-17,11680,39
2006,2020,도곡동,"83,000",도곡렉슬,7,0,4,59.9772,527,11680,19
2001,2020,도곡동,"148,000",삼성래미안,7,0,4,122.81,91-5,11680,10
1985,2020,도곡동,"17,000",한신(개포),7,110,4,59.48,464,11680,1
1995,2020,도곡동,"72,000",럭키(963),7,0,4,84.97,963,11680,4
1995,2020,도곡동,"80,000",럭키(963),7,0,4,84.97,963,11680,7
1985,2020,도곡동,"40,000",한신(개포),7,0,4,52.73,464,11680,5
2006,2020,도곡동,"155,000",도곡렉슬,7,0,5,120.8233,527,11680,2
2003,2020,도곡동,"20,000",타워팰리스2,7,670,5,156.5,467-17,11680,39
1986,2020,도곡동,"60,000",역삼우성,7,14,6,84.83,934-10,11680,5
1978,2020,도곡동,"120,000",도곡쌍용예가,7,0,6,107.53,933,11680,9
1995,2020,도곡동,"30,000",도곡그린빌,7,10,6,56.39,955,11680,3
2006,2020,도곡동,"140,000",도곡2차 I-PARK,7,0,6,198.13,969,11680,3
1994,2020,도곡동,"85,000",삼성,7,0,7,84.81,161,11680,11
2001,2020,도곡동,"146,000",삼성래미안,7,0,7,122.81,91-5,11680,18
2006,2020,도곡동,"100,000",도곡렉슬,7,150,8,84.9984,527,11680,23
2001,2020,도곡동,"115,000",삼성래미안,7,0,9,84.89,91-5,11680,16
2020,2020,도곡동,"1,000",도곡동 STAY77,7,85,9,20.32,957,11680,10
2001,2020,도곡동,"150,000",삼성래미안,7,0,9,122.81,91-5,11680,11
2004,2020,도곡동,"128,000",아카데미스위트1,7,0,9,128.74,467-7,11680,41
2002,2020,도곡동,"210,000",타워팰리스1,7,0,9,174.67,467,11680,11
2016,2020,도곡동,"98,000",한라비발디,7,0,9,84.8861,972,11680,11
1995,2020,도곡동,"65,500",럭키(963),7,50,9,84.97,963,11680,10
2001,2020,도곡동,"115,000",삼성래미안,7,0,9,84.89,91-5,11680,16
2006,2020,도곡동,"167,000",도곡렉슬,7,0,9,114.9931,527,11680,7
2007,2020,도곡동,"100,000",도곡1차아이파크,7,0,10,84.122,543-7,11680,8
1984,2020,도곡동,"50,000",삼호,7,0,10,127.22,540,11680,6
2004,2020,도곡동,"50,000",타워팰리스3,7,600,10,163.567,467-29,11680,18
2006,2020,도곡동,"60,000",현대그린1,7,45,10,84.93,964,11680,16
2001,2020,도곡동,"50,000",삼성래미안,7,90,10,59.96,91-5,11680,12
2020,2020,도곡동,"1,000",도곡동 STAY77,7,80,10,20.32,957,11680,4
2020,2020,도곡동,"1,000",도곡동 STAY77,7,85,10,20.32,957,11680,8
2016,2020,도곡동,"130,000",한라비발디,7,0,10,125.7332,972,11680,5
2003,2020,도곡동,"202,000",타워팰리스2,7,0,11,162.6,467-17,11680,29
2002,2020,도곡동,"130,000",타워팰리스1,7,0,11,84.15,467,11680,28
2002,2020,도곡동,"130,000",타워팰리스1,7,0,11,84.15,467,11680,28
2002,2020,도곡동,"170,000",타워팰리스1,7,0,11,137.24,467,11680,53
2002,2020,도곡동,"180,000",타워팰리스1,7,0,11,137.24,467,11680,36
1985,2020,도곡동,"70,000",우성4,7,0,11,84.6,465,11680,1
1985,2020,도곡동,"88,000",우성4,7,0,11,126.46,465,11680,3
2006,2020,도곡동,"160,000",도곡렉슬,7,0,11,119.8906,527,11680,20
1995,2020,도곡동,"100,000",럭키(963),7,42,11,124.66,963,11680,9
1995,2020,도곡동,"76,000",럭키(963),7,0,11,84.97,963,11680,5
1995,2020,도곡동,"74,000",럭키(963),7,0,11,84.97,963,11680,15
1994,2020,도곡동,"60,000",현대아파트 1동~3동,7,45,11,84.96,961,11680,4
1985,2020,도곡동,"41,000",한신(개포),7,0,11,52.72,464,11680,4
1994,2020,도곡동,"53,000",삼성,7,0,11,54.81,161,11680,6
1988,2020,도곡동,"50,000",한신엠비씨,7,0,11,58.46,895-8,11680,2
2006,2020,도곡동,"140,000",도곡렉슬,7,0,13,84.9984,527,11680,7
1999,2020,도곡동,"65,000",매봉삼성,7,0,13,59.82,966,11680,8
2016,2020,도곡동,"105,000",한라비발디,7,0,13,84.9569,972,11680,10
1983,2020,도곡동,"50,000",삼익,7,0,13,104.01,869,11680,7
1986,2020,도곡동,"4,000",역삼우성,7,220,13,84.83,934-10,11680,11
2006,2020,도곡동,"100,000",도곡렉슬,7,180,13,119.8906,527,11680,24
2004,2020,도곡동,"130,000",아카데미스위트1,7,50,13,164.87,467-7,11680,39
1995,2020,도곡동,"60,000",럭키(963),7,30,13,84.97,963,11680,1
1995,2020,도곡동,"20,000",럭키(963),7,180,13,84.97,963,11680,10
2006,2020,도곡동,"70,000",도곡렉슬,7,170,13,84.9231,527,11680,12
2006,2020,도곡동,"128,000",도곡렉슬,7,0,14,114.9931,527,11680,20
1985,2020,도곡동,"110,000",우성4,7,0,14,152.74,465,11680,1
1995,2020,도곡동,"30,000",도곡그린빌,7,0,14,48.48,955,11680,5
2006,2020,도곡동,"150,000",도곡렉슬,7,0,14,120.8233,527,11680,25
1985,2020,도곡동,"105,000",우성4,7,0,14,152.74,465,11680,1
1983,2020,도곡동,"75,000",삼익,7,0,15,153.71,869,11680,7
2004,2020,도곡동,"23,000",대우디오빌,7,0,15,25.89,952,11680,6
2006,2020,도곡동,"165,000",도곡렉슬,7,0,15,120.8233,527,11680,19
1983,2020,도곡동,"85,000",삼익,7,0,16,153.71,869,11680,11
1995,2020,도곡동,"30,000",럭키(963),7,140,16,84.97,963,11680,3
1995,2020,도곡동,"50,000",럭키(963),7,100,16,84.97,963,11680,11
1999,2020,도곡동,"115,000",대림아크로빌,7,50,16,130.545,467-6,11680,35
1985,2020,도곡동,"55,000",한신(개포),7,0,17,83.86,464,11680,5
1985,2020,도곡동,"20,000",한신(개포),7,160,17,83.86,464,11680,2
1985,2020,도곡동,"96,000",우성4,7,0,17,126.46,465,11680,4
1985,2020,도곡동,"60,000",우성4,7,30,17,84.6,465,11680,5
2004,2020,도곡동,"70,000",아카데미스위트1,7,200,17,122.07,467-7,11680,7
2006,2020,도곡동,"87,000",도곡렉슬,7,0,17,59.9818,527,11680,4
2006,2020,도곡동,"210,000",도곡렉슬,7,0,17,134.9023,527,11680,16
1985,2020,도곡동,"70,000",우성4,7,0,18,84.6,465,11680,1
2004,2020,도곡동,"170,000",타워팰리스3,7,0,18,141.648,467-29,11680,40
2006,2020,도곡동,"15,000",도곡렉슬,7,490,18,119.8906,527,11680,20
1988,2020,도곡동,"89,000",한신엠비씨,7,0,18,116.24,895-8,11680,10
2016,2020,도곡동,"120,000",래미안도곡카운티,7,50,18,84.67,538-3,11680,7
2006,2020,도곡동,"190,000",도곡렉슬,7,0,18,134.9023,527,11680,20
1986,2020,도곡동,"65,000",역삼우성,7,0,18,84.83,934-10,11680,13
2001,2020,도곡동,"85,000",삼성래미안,7,0,18,59.96,91-5,11680,16
1994,2020,도곡동,"10,000",삼성,7,150,18,54.81,161,11680,5
2020,2020,도곡동,"1,000",도곡동 STAY77,7,90,18,20.32,957,11680,10
1997,2020,도곡동,"22,000",중명하니빌,7,0,18,28.58,965,11680,4
2006,2020,도곡동,"130,000",도곡렉슬,7,0,19,84.9984,527,11680,22
2004,2020,도곡동,"1,000",대우디오빌,7,85,20,31.81,952,11680,7
2020,2020,도곡동,"1,000",도곡동 STAY77,7,90,20,20.32,957,11680,5
2001,2020,도곡동,"80,000",삼성래미안,7,190,20,122.81,91-5,11680,8
1999,2020,도곡동,"24,255",현대비젼21,7,0,20,34.995,467-19,11680,24
1988,2020,도곡동,"73,000",한신엠비씨,7,0,20,84.74,895-8,11680,10
1994,2020,도곡동,"30,000",현대아파트 1동~3동,7,140,20,84.96,961,11680,2
2004,2020,도곡동,"25,000",타워팰리스3,7,525,21,157.284,467-29,11680,52
2003,2020,도곡동,"210,000",타워팰리스2,7,0,21,144.63,467-17,11680,32
1992,2020,도곡동,"73,000",대림,7,0,21,84.95,960,11680,6
2016,2020,도곡동,"122,000",래미안도곡카운티,7,0,21,71.85,538-3,11680,8
2006,2020,도곡동,"85,000",현대그린1,7,0,21,84.93,964,11680,16
1995,2020,도곡동,"20,000",럭키(963),7,170,21,84.97,963,11680,2
1983,2020,도곡동,"30,000",삼익,7,80,21,104.01,869,11680,11
2004,2020,도곡동,"12,000",대우디오빌,7,40,22,31.81,952,11680,5
1988,2020,도곡동,"40,000",한신엠비씨,7,50,22,84.74,895-8,11680,11
2016,2020,도곡동,"100,000",래미안도곡카운티,7,150,22,93.07,538-3,11680,13
1992,2020,도곡동,"78,000",대림,7,0,23,84.93,960,11680,2
1992,2020,도곡동,"78,000",대림,7,0,23,84.93,960,11680,2
2020,2020,도곡동,"1,000",도곡동 STAY77,7,85,23,20.32,957,11680,9
2009,2020,도곡동,"260,000",로덴하우스 웨스트빌리지,7,0,23,244.66,462-2,11680,1
2004,2020,도곡동,"130,000",하이페리온,7,0,24,179.39,968,11680,5
2006,2020,도곡동,"90,000",현대그린1,7,0,24,84.93,964,11680,8
1995,2020,도곡동,"68,000",럭키(963),7,0,24,84.97,963,11680,14
2001,2020,도곡동,"70,000",삼성래미안,7,200,24,122.81,91-5,11680,6
1978,2020,도곡동,"127,000",도곡쌍용예가,7,0,24,207.52,933,11680,7
1985,2020,도곡동,"42,000",한신(개포),7,0,25,52.73,464,11680,8
2006,2020,도곡동,"130,000",도곡렉슬,7,0,25,84.9984,527,11680,1
1999,2020,도곡동,"24,000",현대비젼21,7,0,25,35.48,467-19,11680,25
2006,2020,도곡동,"90,000",도곡렉슬,7,0,25,59.9772,527,11680,5
2016,2020,도곡동,"100,000",래미안도곡카운티,7,0,25,59.98,538-3,11680,12
2008,2020,도곡동,"55,000",조이너스 도곡,7,0,25,84.98,950-19,11680,3
2006,2020,도곡동,"55,000",도곡렉슬,7,100,25,59.9772,527,11680,15
2006,2020,도곡동,"162,000",도곡렉슬,7,0,25,119.8906,527,11680,5
2003,2020,도곡동,"63,000",원팰리스,7,0,25,111,952-14,11680,2
2006,2020,도곡동,"60,000",SK허브프리모,7,0,25,67.57,953-1,11680,13
2006,2020,도곡동,"90,000",도곡렉슬,7,0,25,59.9772,527,11680,21
2005,2020,도곡동,"65,000",경남,7,120,25,114.96,967,11680,19
1985,2020,도곡동,"45,000",한신(개포),7,0,25,59.48,464,11680,9
2006,2020,도곡동,"80,000",도곡렉슬,7,200,25,120.8233,527,11680,7
2006,2020,도곡동,"162,000",도곡렉슬,7,0,25,119.8906,527,11680,5
2007,2020,도곡동,"50,000",도곡스타클래스,7,115,27,112.75,957-11,11680,9
1999,2020,도곡동,"24,000",현대비젼21,7,0,27,34.995,467-19,11680,27
1986,2020,도곡동,"50,000",우성사원5,7,0,27,70.89,463-1,11680,2
1986,2020,도곡동,"60,000",우성사원5,7,0,27,70.89,463-1,11680,4
