건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
1995,2020,구미동,"42,000",까치마을(3단지)(신원),7,63,24,130.83,66,41135,5
1996,2020,구미동,"24,500",무지개(12단지)(주공뜨란체),7,0,24,49.67,212,41135,21
1995,2020,구미동,"30,000",무지개(4단지)(주공),7,0,24,59.98,220,41135,9
1996,2020,구미동,"24,500",무지개(12단지)(주공뜨란체),7,0,24,49.67,212,41135,21
1995,2020,구미동,"50,000",무지개(9단지)(동아),7,0,24,134.16,240,41135,5
1996,2020,구미동,"32,000",까치마을(2단지)(주공),7,0,25,59.98,88,41135,19
1996,2020,구미동,"4,000",까치마을(2단지)(주공),7,85,27,59.98,88,41135,22
1996,2020,구미동,"29,500",무지개(12단지)(주공뜨란체),7,0,27,59.98,212,41135,24
1995,2020,구미동,"56,000",무지개(2단지)(엘지),7,0,27,101.85,202,41135,10
1995,2020,구미동,"5,000",까치마을(2단지)(주공),7,63,27,49.36,88,41135,10
1996,2020,구미동,"27,000",까치마을(2단지)(주공),7,0,28,49.67,88,41135,19
1995,2020,구미동,"35,000",까치마을(1단지)(대우롯데선경),7,0,28,84.79,77,41135,17
1996,2020,구미동,"25,000",무지개(12단지)(주공뜨란체),7,0,28,49.67,212,41135,11
1995,2020,구미동,"30,000",무지개(2단지)(엘지),7,30,28,84.822,202,41135,3
1995,2020,구미동,"62,000",까치마을(4단지)(선경),7,0,28,84.79,63,41135,18
1995,2020,구미동,"10,000",무지개(5단지)(청구),7,60,28,58.49,221,41135,3
1996,2020,구미동,"31,500",까치마을(2단지)(주공),7,0,28,59.98,88,41135,14
1995,2020,구미동,"29,500",무지개(5단지)(청구),7,5,29,58.49,221,41135,15
1995,2020,구미동,"38,000",까치마을(4단지)(롯데),7,0,29,51.32,63,41135,3
1995,2020,구미동,"22,500",하얀마을(5단지)(주공),7,0,29,35.28,110,41135,9
1996,2020,구미동,"33,000",까치마을(2단지)(주공),7,0,29,59.98,88,41135,6
1996,2020,구미동,"24,000",무지개(12단지)(주공뜨란체),7,0,29,49.67,212,41135,7
1996,2020,구미동,"49,000",무지개(3단지)(신한),7,0,29,84.768,201,41135,3
1995,2020,구미동,"52,000",까치마을(4단지)(롯데),7,0,30,70.66,63,41135,5
1996,2020,구미동,"26,500",무지개(12단지)(주공뜨란체),7,0,30,59.98,212,41135,16
1995,2020,구미동,"20,000",무지개(2단지)(엘지),7,25,30,49.83,202,41135,15
1995,2020,구미동,"65,000",까치마을(1단지)(대우롯데선경),7,0,30,134.83,77,41135,4
1996,2020,구미동,"25,000",무지개(12단지)(주공뜨란체),7,0,30,49.67,212,41135,14
1996,2020,구미동,"30,000",까치마을(2단지)(주공),7,0,31,49.67,88,41135,5
1996,2020,구미동,"31,000",까치마을(2단지)(주공),7,0,31,59.98,88,41135,6
1995,2020,구미동,"2,000",하얀마을(5단지)(주공),7,60,31,35.28,110,41135,4
1995,2020,구미동,"45,000",무지개(1단지)(대림),7,0,31,84.97,211,41135,11
1995,2020,구미동,"1,000",하얀마을(5단지)(주공),7,63,31,35.28,110,41135,6
1995,2020,구미동,"25,000",무지개(4단지)(주공),7,15,31,58.14,220,41135,11
1996,2020,구미동,"30,450",무지개(12단지)(주공뜨란체),7,0,31,59.98,212,41135,12
1995,2020,구미동,"54,600",까치마을(3단지)(신원),7,0,31,84.8,66,41135,10
2009,2020,운중동,"44,000",산운마을12단지(주공)임대전환,7,0,1,59.9,921,41135,5
2009,2020,운중동,"49,500",산운마을10단지(대광로제비앙),7,0,1,59.98,949,41135,2
2009,2020,운중동,"42,800",산운마을11단지(주공)임대전환,7,0,1,59.84,922,41135,9
2009,2020,운중동,"50,000",산운마을10단지(대광로제비앙),7,0,1,59.98,949,41135,17
2009,2020,운중동,"40,000",산운마을12단지(주공)임대전환,7,0,3,55.44,921,41135,10
2010,2020,운중동,"55,000",산운마을13단지(태영)일부임대,7,0,3,84.92,918,41135,26
2010,2020,운중동,"55,000",산운마을13단지(태영)일부임대,7,0,3,84.82,918,41135,3
2009,2020,운중동,"42,000",산운마을11단지(주공)임대전환,7,0,3,59.84,922,41135,14
2010,2020,운중동,"55,000",산운마을13단지(태영)일부임대,7,0,4,84.92,918,41135,34
2009,2020,운중동,"45,000",산운마을12단지(주공)임대전환,7,0,6,59.84,921,41135,10
2009,2020,운중동,"20,000",산운마을11단지(주공)임대전환,7,90,6,59.84,922,41135,7
2009,2020,운중동,"43,000",산운마을12단지(주공)임대전환,7,0,7,59.9,921,41135,5
2009,2020,운중동,"60,000",산운마을4단지(건영캐스빌),7,0,7,84.8501,899,41135,7
2010,2020,운중동,"59,000",산운마을13단지(태영)일부임대,7,0,7,84.82,918,41135,20
2009,2020,운중동,"60,000",산운마을4단지(건영캐스빌),7,0,7,84.8501,899,41135,7
2009,2020,운중동,"42,000",산운마을12단지(주공)임대전환,7,0,8,55.36,921,41135,4
2008,2020,운중동,"49,500",산운마을9단지(대방노블랜드)임대전환,7,0,8,59.93,958,41135,5
2009,2020,운중동,"45,000",산운마을11단지(주공)임대전환,7,0,8,59.84,922,41135,6
2009,2020,운중동,"45,000",산운마을11단지(주공)임대전환,7,0,9,59.9,922,41135,6
2009,2020,운중동,"40,000",산운마을11단지(주공)임대전환,7,0,11,51.16,922,41135,8
2009,2020,운중동,"49,000",산운마을10단지(대광로제비앙),7,0,11,59.941,949,41135,17
2009,2020,운중동,"40,000",산운마을12단지(주공)임대전환,7,0,12,55.42,921,41135,1
2009,2020,운중동,"43,000",산운마을12단지(주공)임대전환,7,0,13,59.9,921,41135,14
2009,2020,운중동,"48,600",산운마을12단지(주공)임대전환,7,0,14,55.44,921,41135,4
2010,2020,운중동,"40,000",산운마을13단지(태영)일부임대,7,80,14,84.72,918,41135,16
2010,2020,운중동,"60,000",산운마을13단지(태영)일부임대,7,0,15,84.82,918,41135,26
2009,2020,운중동,"65,000",산운마을14단지(경남아너스빌),7,0,16,101.14,916,41135,3
2009,2020,운중동,"70,000",산운마을14단지(경남아너스빌),7,0,16,115.5,916,41135,2
2009,2020,운중동,"50,000",산운마을10단지(대광로제비앙),7,0,16,59.98,949,41135,16
2009,2020,운중동,"45,000",산운마을11단지(주공)임대전환,7,0,17,59.84,922,41135,3
2009,2020,운중동,"30,400",산운마을11단지(주공)임대전환,7,0,17,51.16,922,41135,7
2009,2020,운중동,"83,000",산운마을6단지(주공휴먼시아),7,0,18,101.2,988,41135,9
2010,2020,운중동,"57,000",산운마을13단지(태영)일부임대,7,0,18,84.82,918,41135,22
2009,2020,운중동,"40,000",산운마을12단지(주공)임대전환,7,0,18,55.44,921,41135,5
2009,2020,운중동,"44,000",산운마을12단지(주공)임대전환,7,0,18,59.9,921,41135,5
2010,2020,운중동,"56,000",산운마을13단지(태영)일부임대,7,0,18,84.82,918,41135,27
2009,2020,운중동,"53,000",산운마을4단지(건영캐스빌),7,0,18,84.8536,899,41135,6
2010,2020,운중동,"50,000",산운마을13단지(태영)일부임대,7,15,20,84.92,918,41135,33
2009,2020,운중동,"50,000",산운마을11단지(주공)임대전환,7,0,20,59.84,922,41135,3
2010,2020,운중동,"50,000",산운마을13단지(태영)일부임대,7,15,20,84.92,918,41135,33
2009,2020,운중동,"49,000",산운마을12단지(주공)임대전환,7,0,22,59.84,921,41135,15
2009,2020,운중동,"43,000",산운마을12단지(주공)임대전환,7,0,22,59.9,921,41135,4
2009,2020,운중동,"43,000",산운마을12단지(주공)임대전환,7,0,22,59.84,921,41135,1
2009,2020,운중동,"65,000",산운마을14단지(경남아너스빌),7,0,22,101.25,916,41135,17
2009,2020,운중동,"15,000",산운마을14단지(경남아너스빌),7,220,23,115.53,916,41135,5
2009,2020,운중동,"48,000",산운마을11단지(주공)임대전환,7,0,23,59.84,922,41135,7
2008,2020,운중동,"60,000",산운마을9단지(대방노블랜드)임대전환,7,0,23,84.99,958,41135,11
2009,2020,운중동,"55,000",산운마을10단지(대광로제비앙),7,0,24,59.941,949,41135,10
2009,2020,운중동,"52,000",산운마을4단지(건영캐스빌),7,0,25,84.8536,899,41135,21
2009,2020,운중동,"40,000",산운마을11단지(주공)임대전환,7,0,25,51.16,922,41135,7
2009,2020,운중동,"48,000",산운마을12단지(주공)임대전환,7,0,27,59.84,921,41135,17
2010,2020,운중동,"30,000",산운마을13단지(태영)일부임대,7,130,27,84.92,918,41135,20
2009,2020,운중동,"10,000",산운마을12단지(주공)임대전환,7,120,28,59.9,921,41135,16
2009,2020,운중동,"44,000",산운마을11단지(주공)임대전환,7,0,28,59.9,922,41135,2
2009,2020,운중동,"43,000",산운마을11단지(주공)임대전환,7,0,29,59.84,922,41135,1
2008,2020,운중동,"60,000",산운마을9단지(대방노블랜드)임대전환,7,0,29,84.99,958,41135,4
2008,2020,운중동,"65,000",산운마을8단지(부영사랑으로)임대전환,7,0,30,81.019,956,41135,13
2009,2020,운중동,"63,000",산운마을14단지(경남아너스빌),7,0,31,101.25,916,41135,2
2010,2020,운중동,"59,000",산운마을13단지(태영)일부임대,7,0,31,84.92,918,41135,28
