건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
1992,2020,수서동,"34,600",신동아,10,0,31,49.96,736,11680,8
1993,2020,수서동,"63,000",동익,10,0,31,84.46,738,11680,8
1993,2020,수서동,"20,000",까치마을,10,50,31,39.6,746,11680,15
1993,2020,수서동,"12,000",까치마을,10,40,31,34.44,746,11680,2
1997,2020,수서동,"69,000",삼성,10,0,31,84.97,747,11680,2
1992,2020,수서동,"38,000",삼익,10,0,31,49.2,708,11680,13
1997,2020,도곡동,"14,700",중명하니빌,10,0,5,24.74,965,11680,5
1995,2020,도곡동,"60,000",럭키(963),10,70,5,84.97,963,11680,7
2006,2020,도곡동,"70,000",도곡렉슬,10,143,6,84.9984,527,11680,20
1999,2020,도곡동,"130,000",대림아크로빌,10,0,6,130.545,467-6,11680,17
1998,2020,도곡동,"145,000",우성캐릭터빌,10,0,6,161.85,467-18,11680,15
1995,2020,도곡동,"87,000",럭키(963),10,0,6,84.97,963,11680,10
2008,2020,도곡동,"5,000",조이너스 도곡,10,210,6,84.98,950-19,11680,6
1986,2020,도곡동,"57,750",역삼우성,10,0,7,84.83,934-10,11680,2
2004,2020,도곡동,"110,000",아카데미스위트1,10,80,7,122.07,467-7,11680,11
1985,2020,도곡동,"99,750",우성4,10,0,7,152.74,465,11680,7
2006,2020,도곡동,"75,600",도곡렉슬,10,0,7,59.9772,527,11680,5
2006,2020,도곡동,"147,000",도곡렉슬,10,0,8,114.9931,527,11680,12
2006,2020,도곡동,"90,300",도곡렉슬,10,0,8,59.9818,527,11680,14
2010,2020,도곡동,"120,000",도곡지웰카운티 102동,10,0,8,111.41,199-1,11680,7
1986,2020,도곡동,"81,000",역삼우성,10,0,9,84.83,934-10,11680,6
2006,2020,도곡동,"130,000",도곡렉슬,10,0,9,84.9984,527,11680,13
1999,2020,도곡동,"25,000",현대비젼21,10,0,9,33.1,467-19,11680,12
1988,2020,도곡동,"83,000",한신엠비씨,10,0,9,117.57,895-8,11680,15
1978,2020,도곡동,"94,500",도곡쌍용예가,10,0,9,107.53,933,11680,4
1988,2020,도곡동,"20,000",한신엠비씨,10,200,9,84.74,895-8,11680,7
1994,2020,도곡동,"87,000",현대아파트 1동~3동,10,0,10,84.96,961,11680,5
1994,2020,도곡동,"87,000",현대아파트 1동~3동,10,0,10,84.96,961,11680,5
1997,2020,도곡동,"17,300",중명하니빌,10,0,10,30.58,965,11680,5
1986,2020,도곡동,"57,750",우성사원5,10,0,10,70.89,463-1,11680,9
1986,2020,도곡동,"10,000",우성사원5,10,180,10,70.89,463-1,11680,6
2006,2020,도곡동,"30,000",현대그린1,10,180,10,84.93,964,11680,2
2006,2020,도곡동,"130,000",도곡렉슬,10,129,10,134.9023,527,11680,13
1994,2020,도곡동,"80,000",삼성,10,0,11,84.81,161,11680,9
2006,2020,도곡동,"190,000",도곡렉슬,10,0,12,119.8906,527,11680,19
2004,2020,도곡동,"10,000",아카데미스위트1,10,430,12,164.87,467-7,11680,33
1999,2020,도곡동,"21,000",현대비젼21,10,0,12,32.65,467-19,11680,17
2008,2020,도곡동,"54,000",조이너스 도곡,10,0,13,81.45,950-19,11680,8
1978,2020,도곡동,"110,000",도곡쌍용예가,10,0,13,107.53,933,11680,1
1988,2020,도곡동,"105,000",한신엠비씨,10,0,13,117.57,895-8,11680,4
1995,2020,도곡동,"60,000",럭키(963),10,180,13,124.66,963,11680,6
2004,2020,도곡동,"100,000",아카데미스위트1,10,170,13,128.74,467-7,11680,12
2004,2020,도곡동,"1,000",대우디오빌,10,75,14,25.89,952,11680,4
1985,2020,도곡동,"30,000",한신(개포),10,160,14,83.86,464,11680,4
2006,2020,도곡동,"155,000",도곡렉슬,10,0,14,84.9984,527,11680,10
1988,2020,도곡동,"86,000",한신엠비씨,10,0,14,84.74,895-8,11680,6
1994,2020,도곡동,"49,350",삼성,10,0,14,54.81,161,11680,2
2004,2020,도곡동,"7,500",아카데미스위트1,10,300,15,83.19,467-7,11680,41
2004,2020,도곡동,"81,900",아카데미스위트1,10,0,15,83,467-7,11680,20
2004,2020,도곡동,"100,000",아카데미스위트1,10,50,15,128.74,467-7,11680,29
2006,2020,도곡동,"69,300",현대그린1,10,0,15,84.93,964,11680,7
1998,2020,도곡동,"110,000",우성캐릭터199,10,0,15,132.94,467-24,11680,12
2006,2020,도곡동,"86,100",도곡렉슬,10,0,16,59.9818,527,11680,17
1988,2020,도곡동,"75,000",한신엠비씨,10,0,16,84.74,895-8,11680,1
2003,2020,도곡동,"130,000",타워팰리스2,10,0,17,160.56,467-17,11680,10
2001,2020,도곡동,"132,300",삼성래미안,10,0,17,122.81,91-5,11680,2
2001,2020,도곡동,"105,000",삼성래미안,10,0,17,89.88,91-5,11680,22
1985,2020,도곡동,"62,000",한신(개포),10,0,17,83.86,464,11680,6
1999,2020,도곡동,"52,500",매봉삼성,10,0,17,59.82,966,11680,21
1985,2020,도곡동,"52,000",한신(개포),10,0,17,59.48,464,11680,1
1995,2020,도곡동,"90,000",럭키(963),10,0,19,124.66,963,11680,5
1999,2020,도곡동,"135,000",대림아크로빌,10,0,19,130.545,467-6,11680,13
2003,2020,도곡동,"80,000",타워팰리스2,10,410,19,144.63,467-17,11680,21
2006,2020,도곡동,"120,750",도곡렉슬,10,0,19,84.9984,527,11680,19
2007,2020,도곡동,"117,600",도곡1차아이파크,10,0,20,130.259,543-7,11680,16
2016,2020,도곡동,"114,590",래미안도곡카운티,10,0,20,84.67,538-3,11680,19
2006,2020,도곡동,"60,000",현대그린1,10,100,20,84.93,964,11680,3
2004,2020,도곡동,"10,000",아카데미스위트1,10,420,20,164.87,467-7,11680,4
2006,2020,도곡동,"177,500",도곡렉슬,10,0,20,84.9984,527,11680,20
1995,2020,도곡동,"73,500",럭키(963),10,0,20,84.97,963,11680,7
1985,2020,도곡동,"55,000",우성4,10,0,20,84.6,465,11680,3
2006,2020,도곡동,"105,000",도곡렉슬,10,0,21,59.9772,527,11680,16
1988,2020,도곡동,"38,150",한신엠비씨,10,58,21,84.74,895-8,11680,9
2006,2020,도곡동,"165,000",도곡렉슬,10,0,21,84.9984,527,11680,15
1983,2020,도곡동,"65,000",삼익,10,0,21,104.01,869,11680,5
1997,2020,도곡동,"24,150",중명하니빌,10,0,22,37.18,965,11680,7
2006,2020,도곡동,"110,000",도곡렉슬,10,152,23,114.9931,527,11680,14
1985,2020,도곡동,"40,000",우성4,10,120,23,126.46,465,11680,3
2001,2020,도곡동,"50,000",삼성래미안,10,200,23,84.89,91-5,11680,23
2001,2020,도곡동,"75,000",삼성래미안,10,60,23,59.96,91-5,11680,12
2001,2020,도곡동,"120,000",삼성래미안,10,0,23,84.89,91-5,11680,23
1985,2020,도곡동,"120,000",우성4,10,0,23,126.46,465,11680,9
2007,2020,도곡동,"120,000",도곡3차아이파크,10,190,23,187.215,970,11680,7
1986,2020,도곡동,"54,600",역삼우성,10,0,24,76.38,934-10,11680,13
2006,2020,도곡동,"160,000",도곡렉슬,10,110,24,114.9931,527,11680,23
2006,2020,도곡동,"107,000",도곡렉슬,10,0,24,59.9772,527,11680,23
1999,2020,도곡동,"40,000",매봉삼성,10,80,24,59.82,966,11680,15
2005,2020,도곡동,"63,500",경남,10,30,24,84.94,967,11680,10
2005,2020,도곡동,"64,000",경남,10,0,24,59.76,967,11680,1
2004,2020,도곡동,"1,000",대우디오빌,10,77,24,25.89,952,11680,14
2016,2020,도곡동,"120,000",한라비발디,10,0,24,84.9569,972,11680,16
1985,2020,도곡동,"42,000",한신(개포),10,0,24,52.72,464,11680,7
2001,2020,도곡동,"50,000",삼성래미안,10,156,24,84.76,91-5,11680,21
2004,2020,도곡동,"94,500",아카데미스위트1,10,74,26,122.07,467-7,11680,24
1995,2020,도곡동,"20,000",럭키(963),10,145,26,84.97,963,11680,8
2006,2020,도곡동,"20,000",도곡렉슬,10,270,26,59.9818,527,11680,8
1986,2020,도곡동,"59,850",역삼우성,10,0,27,84.83,934-10,11680,10
1978,2020,도곡동,"73,500",도곡쌍용예가,10,220,27,207.52,933,11680,11
2006,2020,도곡동,"120,750",도곡렉슬,10,0,28,84.9984,527,11680,16
2002,2020,도곡동,"200,000",타워팰리스1,10,0,28,137.24,467,11680,14
2006,2020,도곡동,"78,700",도곡렉슬,10,0,28,59.9772,527,11680,1
1985,2020,도곡동,"42,500",한신(개포),10,0,28,52.72,464,11680,8
1985,2020,도곡동,"50,000",한신(개포),10,0,29,59.48,464,11680,9
1983,2020,도곡동,"33,600",삼익,10,74,29,104.01,869,11680,13
2006,2020,도곡동,"210,000",도곡렉슬,10,0,29,138.3156,527,11680,20
2004,2020,도곡동,"165,000",아카데미스위트1,10,0,29,164.87,467-7,11680,30
1994,2020,도곡동,"20,000",현대아파트 1동~3동,10,210,30,84.96,961,11680,3
1986,2020,도곡동,"30,000",우성사원5,10,105,30,70.89,463-1,11680,6
2006,2020,도곡동,"110,000",도곡렉슬,10,0,30,59.9818,527,11680,9
2001,2020,도곡동,"96,000",삼성래미안,10,0,30,59.96,91-5,11680,20
1986,2020,도곡동,"25,000",우성사원5,10,100,30,70.89,463-1,11680,5
1985,2020,도곡동,"45,000",한신(개포),10,0,31,52.73,464,11680,1
2006,2020,도곡동,"40,000",현대그린1,10,150,31,84.93,964,11680,2
2006,2020,도곡동,"120,000",도곡렉슬,10,160,31,84.9984,527,11680,16
2003,2020,도곡동,"175,000",타워팰리스2,10,0,31,144.63,467-17,11680,22
2004,2020,도곡동,"1,000",대우디오빌,10,75,31,25.89,952,11680,7
1986,2020,도곡동,"59,500",역삼우성,10,0,31,84.83,934-10,11680,3
2008,2020,도곡동,"60,500",조이너스 도곡,10,0,31,79.79,950-19,11680,7
2005,2020,도곡동,"70,000",경남,10,40,31,84.94,967,11680,5
2006,2020,도곡동,"71,400",도곡렉슬,10,0,31,59.9772,527,11680,15
