건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
1992,2020,수내동,"49,350",양지마을(금호1),9,32,19,84.9,34,41135,3
1992,2020,수내동,"55,650",양지마을(5단지)(한양515-529),9,0,19,84.9,24,41135,7
1993,2020,수내동,"56,700",푸른마을(신성),9,0,19,84.72,73,41135,4
1993,2020,수내동,"60,000",파크타운(삼익),9,40,20,84.6,54,41135,5
1993,2020,수내동,"18,900",양지마을(5단지)(한양501-514),9,5,22,35.1,24,41135,14
1992,2020,수내동,"30,000",양지마을(5단지)(한양515-529),9,140,22,101.93,24,41135,10
1992,2020,수내동,"88,000",푸른마을(쌍용),9,0,22,101.82,75,41135,13
1993,2020,수내동,"10,000","양지마을(6단지)(금호,청구)",9,100,22,59.625,32,41135,11
1992,2020,수내동,"20,000",양지마을(금호1),9,160,23,133.82,34,41135,15
1993,2020,수내동,"80,850",파크타운(삼익),9,0,24,131.49,54,41135,4
1993,2020,수내동,"25,000",양지마을(5단지)(한양501-514),9,0,24,35.1,24,41135,15
1992,2020,수내동,"45,000",푸른마을(신성),9,0,24,59.78,73,41135,4
1993,2020,수내동,"95,000",파크타운(서안),9,0,25,134.413,52,41135,11
1992,2020,수내동,"74,000",푸른마을(쌍용),9,0,25,101.82,75,41135,12
1992,2020,수내동,"31,000",양지마을(5단지)(한양501-514),9,0,25,48.51,24,41135,5
1992,2020,수내동,"75,000",푸른마을(벽산),9,0,25,84.72,71,41135,3
1992,2020,수내동,"50,000","양지마을(6단지)(금호,청구)",9,0,25,55.44,32,41135,10
1993,2020,수내동,"35,000",파크타운(롯데),9,90,25,101.91,55,41135,12
1993,2020,수내동,"90,000",파크타운(롯데),9,0,25,101.91,55,41135,11
1992,2020,수내동,"85,000",푸른마을(쌍용),9,30,26,131.4,75,41135,1
1992,2020,수내동,"73,000",양지마을(2단지)(청구),9,0,26,84.6,36,41135,3
1992,2020,수내동,"45,000",푸른마을(신성),9,0,28,59.78,73,41135,5
1993,2020,수내동,"89,000",파크타운(삼익),9,0,29,184.78,54,41135,27
1995,2020,정자동,"74,000",정든마을(5단지)(신화),9,0,1,115.77,192,41135,17
1995,2020,정자동,"65,000",정든마을(1단지)(동아),9,0,1,101.99,200,41135,14
1994,2020,정자동,"15,750",한솔마을(5단지)(주공),9,0,2,41.85,112,41135,3
2003,2020,정자동,"35,000",현대I-PARK1,9,330,2,170.89,9,41135,10
1994,2020,정자동,"61,000",상록마을(우성)1,9,40,2,84.97,121,41135,3
1994,2020,정자동,"32,000",느티마을(4단지)(공무원),9,0,3,66.6,90,41135,15
1994,2020,정자동,"2,000",한솔마을(4단지)(주공),9,60,3,35.28,102,41135,7
1995,2020,정자동,"58,000",정든마을(5단지)(신화),9,0,3,69.93,192,41135,13
1994,2020,정자동,"35,000",한솔마을(5단지)(주공),9,0,4,74.91,112,41135,5
1995,2020,정자동,"85,000",정든마을(6단지)(한진),9,0,4,134.97,191,41135,8
1995,2020,정자동,"19,950",한솔마을(6단지)(주공),9,0,5,37.67,117,41135,2
1994,2020,정자동,"5,000",한솔마을(5단지)(주공),9,50,5,41.85,112,41135,12
1995,2020,정자동,"72,000",상록마을(우성)1,9,0,5,129.72,121,41135,4
1994,2020,정자동,"10,000",상록마을(우성)1,9,120,5,69.12,121,41135,12
1994,2020,정자동,"16,800",한솔마을(4단지)(주공),9,0,5,36,102,41135,1
1995,2020,정자동,"23,500",느티마을(4단지)(공무원),9,0,5,58.71,90,41135,1
1995,2020,정자동,"23,500",느티마을(4단지)(공무원),9,0,5,58.71,90,41135,1
1995,2020,정자동,"49,500",상록마을(임광),9,0,5,84.97,181,41135,9
1995,2020,정자동,"19,000",한솔마을(6단지)(주공),9,0,5,39.87,117,41135,7
1995,2020,정자동,"18,900",한솔마을(6단지)(주공),9,0,5,37.67,117,41135,11
1995,2020,정자동,"23,500",느티마을(4단지)(공무원),9,0,5,58.71,90,41135,1
1994,2020,정자동,"21,000",한솔마을(4단지)(주공),9,4,7,41.85,102,41135,6
1994,2020,정자동,"21,000",한솔마을(4단지)(주공),9,0,7,42.75,102,41135,2
1995,2020,정자동,"5,000",느티마을(4단지)(공무원),9,100,7,58.71,90,41135,14
1994,2020,정자동,"47,000",상록마을(우성)1,9,0,8,57.27,121,41135,2
1995,2020,정자동,"26,000",느티마을(4단지)(공무원),9,0,8,58.71,90,41135,10
1994,2020,정자동,"26,000",한솔마을(5단지)(주공),9,0,8,51.66,112,41135,11
1994,2020,정자동,"48,000",상록마을(우성)1,9,0,8,55.14,121,41135,12
1994,2020,정자동,"36,500",상록마을(우성)1,9,0,8,55.14,121,41135,9
2003,2020,정자동,"3,000",미켈란쉐르빌,9,140,8,47.21,180,41135,5
2003,2020,정자동,"135,000",현대I-PARK1,9,0,9,196.38,9,41135,19
1994,2020,정자동,"51,450",상록마을(우성)1,9,0,9,69.12,121,41135,4
1995,2020,정자동,"46,000",정든마을(2단지)(동아),9,0,9,69.055,198,41135,16
1994,2020,정자동,"29,400",정든마을(6단지)(우성),9,0,9,48.84,198,41135,14
1995,2020,정자동,"75,000",한솔마을(2단지)(LG),9,0,9,101.85,111,41135,4
1995,2020,정자동,"78,000",한솔마을(2단지)(LG),9,0,9,134.94,111,41135,13
1995,2020,정자동,"30,000",느티마을(4단지)(공무원),9,20,9,66.6,90,41135,13
1994,2020,정자동,"16,800",한솔마을(4단지)(주공),9,0,10,36,102,41135,1
2004,2020,정자동,"100,000",분당파크뷰,9,0,10,139.68,6,41135,32
1994,2020,정자동,"28,300",정든마을(6단지)(우성),9,0,10,48.84,198,41135,15
1994,2020,정자동,"55,000",한솔마을(1단지)(청구),9,0,10,84.965,110,41135,9
1995,2020,정자동,"70,000",한솔마을(2단지)(LG),9,0,10,101.85,111,41135,12
1995,2020,정자동,"44,100",정든마을(5단지)(신화),9,0,10,69.93,192,41135,7
1995,2020,정자동,"26,250",느티마을(3단지)(공무원),9,0,10,58.71,88,41135,20
1993,2020,정자동,"54,500",한솔마을(3단지)(한일),9,0,10,84.92,107,41135,16
1994,2020,정자동,"3,000",한솔마을(5단지)(주공),9,50,11,41.85,112,41135,4
2003,2020,정자동,"122,500",현대I-PARK1,9,0,11,172.67,9,41135,21
1994,2020,정자동,"18,000",한솔마을(5단지)(주공),9,0,11,42.75,112,41135,20
1994,2020,정자동,"31,000",한솔마을(1단지)(청구),9,0,11,49.35,110,41135,5
2003,2020,정자동,"115,000",미켈란쉐르빌,9,0,14,157.57,180,41135,5
2004,2020,정자동,"30,000",분당파크뷰,9,550,14,199.777,6,41135,12
2004,2020,정자동,"80,000",분당파크뷰,9,110,14,84.99,6,41135,25
1994,2020,정자동,"35,000",느티마을(3단지)(공무원),9,0,14,67.43,88,41135,12
1994,2020,정자동,"5,000",느티마을(3단지)(공무원),9,150,14,67.43,88,41135,3
1995,2020,정자동,"30,000",느티마을(4단지)(공무원),9,0,14,58.19,90,41135,15
1995,2020,정자동,"30,000",한솔마을(2단지)(LG),9,140,14,101.85,111,41135,6
2004,2020,정자동,"10,000",분당파크뷰,9,210,15,84.99,6,41135,9
1994,2020,정자동,"30,000",느티마을(4단지)(공무원),9,0,15,58.19,90,41135,7
2003,2020,정자동,"68,250",현대I-PARK1,9,0,15,80.31,9,41135,2
1994,2020,정자동,"1,500",한솔마을(5단지)(주공),9,50,16,42.75,112,41135,10
1995,2020,정자동,"39,000",느티마을(4단지)(공무원),9,0,16,58.71,90,41135,17
2003,2020,정자동,"100,000",미켈란쉐르빌,9,70,16,165.25,180,41135,31
1994,2020,정자동,"36,750",상록마을(우성)1,9,0,16,55.14,121,41135,13
1994,2020,정자동,"18,350",한솔마을(4단지)(주공),9,0,16,36,102,41135,15
1993,2020,정자동,"52,000",한솔마을(3단지)(한일),9,0,16,59.96,107,41135,13
1995,2020,정자동,"38,000",한솔마을(6단지)(주공),9,0,17,58.19,117,41135,15
2004,2020,정자동,"110,000",동양정자파라곤(1단지),9,0,17,166.38,14-3,41135,6
1994,2020,정자동,"30,400",느티마을(3단지)(공무원),9,0,17,67.43,88,41135,5
1995,2020,정자동,"39,000",느티마을(3단지)(공무원),9,0,17,58.71,88,41135,6
1994,2020,정자동,"25,000",한솔마을(4단지)(주공),9,0,17,35.28,102,41135,6
1994,2020,정자동,"22,570",한솔마을(4단지)(주공),9,0,17,42.75,102,41135,17
1995,2020,정자동,"38,000",상록마을(임광),9,0,17,48.84,181,41135,4
1995,2020,정자동,"3,000",한솔마을(6단지)(주공),9,70,17,37.67,117,41135,2
1995,2020,정자동,"47,000",정든마을(6단지)(우성),9,0,17,84.97,198,41135,9
1995,2020,정자동,"26,000",한솔마을(6단지)(주공),9,0,18,37.67,117,41135,11
1995,2020,정자동,"26,250",정든마을(2단지)(동아),9,0,18,48.84,198,41135,1
1994,2020,정자동,"5,000",한솔마을(4단지)(주공),9,60,18,36,102,41135,15
2003,2020,정자동,"75,000",현대I-PARK1,9,0,18,80.82,9,41135,33
1994,2020,정자동,"20,500",한솔마을(4단지)(주공),9,0,19,35.28,102,41135,15
1994,2020,정자동,"18,500",한솔마을(4단지)(주공),9,0,19,36,102,41135,3
1994,2020,정자동,"1,000",한솔마을(4단지)(주공),9,68,19,36,102,41135,10
2004,2020,정자동,"35,000",분당파크뷰,9,220,19,84.99,6,41135,14
2004,2020,정자동,"73,500",분당파크뷰,9,0,19,84.99,6,41135,6
1994,2020,정자동,"31,500",정든마을(6단지)(우성),9,0,19,48.84,198,41135,6
1994,2020,정자동,"45,150",정든마을(6단지)(우성),9,0,19,69.055,198,41135,16
1995,2020,정자동,"47,250",정든마을(5단지)(신화),9,0,19,69.93,192,41135,7
1995,2020,정자동,"52,000",상록마을(임광),9,20,19,67.435,181,41135,1
2007,2020,정자동,"10,000",분당더샵스타파크,9,264,19,116.7905,174-1,41135,31
1995,2020,정자동,"33,500",한솔마을(6단지)(주공),9,0,19,58.71,117,41135,11
1995,2020,정자동,"33,000",한솔마을(6단지)(주공),9,0,19,58.19,117,41135,3
1994,2020,정자동,"3,000",한솔마을(5단지)(주공),9,65,19,41.85,112,41135,5
1994,2020,정자동,"2,000",한솔마을(5단지)(주공),9,70,19,41.85,112,41135,4
1994,2020,정자동,"24,100",한솔마을(5단지)(주공),9,0,19,74.91,112,41135,6
1994,2020,정자동,"18,000",한솔마을(5단지)(주공),9,0,19,42.75,112,41135,14
1994,2020,정자동,"27,300",한솔마을(1단지)(청구),9,0,19,49.35,110,41135,8
1994,2020,정자동,"26,000",정든마을(6단지)(우성),9,4,19,48.84,198,41135,15
1994,2020,정자동,"27,800",정든마을(6단지)(우성),9,0,19,48.84,198,41135,9
1994,2020,정자동,"35,000",느티마을(3단지)(공무원),9,0,21,67.43,88,41135,5
1995,2020,정자동,"81,000",상록마을(우성)1,9,0,21,129.72,121,41135,20
1994,2020,정자동,"30,000",느티마을(3단지)(공무원),9,30,21,67.43,88,41135,7
1995,2020,정자동,"90,000",상록마을(우성)1,9,0,21,129.72,121,41135,19
2003,2020,정자동,"105,000",로얄팰리스,9,0,21,148.16,28-1,41135,26
1995,2020,정자동,"48,000",한솔마을(2단지)(LG),9,28,23,134.94,111,41135,8
1994,2020,정자동,"35,000",한솔마을(4단지)(주공),9,0,23,41.85,102,41135,1
1995,2020,정자동,"65,000",정든마을(5단지)(신화),9,0,23,84.93,192,41135,17
1994,2020,정자동,"3,000",느티마을(4단지)(공무원),9,110,23,67.43,90,41135,8
1994,2020,정자동,"5,000",느티마을(4단지)(공무원),9,120,23,66.6,90,41135,13
1994,2020,정자동,"18,900",한솔마을(4단지)(주공),9,0,24,35.28,102,41135,7
1995,2020,정자동,"58,000",정든마을(6단지)(우성),9,0,24,84.97,198,41135,5
1994,2020,정자동,"65,000",상록마을(라이프2차),9,0,25,71.61,125,41135,11
1995,2020,정자동,"70,000",상록마을(보성),9,0,25,84.97,181,41135,9
1995,2020,정자동,"31,000",느티마을(3단지)(공무원),9,0,25,58.71,88,41135,4
1994,2020,정자동,"12,000",한솔마을(5단지)(주공),9,55,25,51.66,112,41135,14
1994,2020,정자동,"65,000",상록마을(라이프2차),9,0,25,84.78,125,41135,16
2004,2020,정자동,"120,000",분당파크뷰,9,0,25,84.99,6,41135,12
1995,2020,정자동,"23,625",느티마을(4단지)(공무원),9,0,25,58.71,90,41135,2
1994,2020,정자동,"29,000",느티마을(4단지)(공무원),9,3,25,66.6,90,41135,6
1995,2020,정자동,"19,950",한솔마을(6단지)(주공),9,0,25,37.67,117,41135,14
1995,2020,정자동,"40,000",정든마을(1단지)(동아),9,80,25,124.26,200,41135,9
1995,2020,정자동,"21,000",한솔마을(6단지)(주공),9,0,25,37.67,117,41135,2
1995,2020,정자동,"24,000",한솔마을(6단지)(주공),9,0,25,37.67,117,41135,4
1995,2020,정자동,"62,000",정든마을(4단지)(우성),9,0,26,101.98,197,41135,5
1995,2020,정자동,"44,100",상록마을(보성),9,0,26,67.435,181,41135,9
1993,2020,정자동,"39,900",한솔마을(3단지)(한일),9,0,26,59.96,107,41135,13
2007,2020,정자동,"84,000",분당더샵스타파크,9,0,28,117.2333,174-1,41135,6
1994,2020,정자동,"20,000",상록마을(우성)1,9,80,28,55.14,121,41135,12
1995,2020,정자동,"5,000",느티마을(4단지)(공무원),9,130,28,66.6,90,41135,13
1995,2020,정자동,"18,000",한솔마을(6단지)(주공),9,0,28,37.67,117,41135,11
2004,2020,정자동,"104,700",분당파크뷰,9,0,28,124.515,6,41135,8
1995,2020,정자동,"22,500",한솔마을(6단지)(주공),9,0,28,39.87,117,41135,13
1994,2020,정자동,"18,000",한솔마을(5단지)(주공),9,0,28,41.85,112,41135,13
1994,2020,정자동,"18,000",한솔마을(4단지)(주공),9,0,28,35.28,102,41135,7
1994,2020,정자동,"35,000",한솔마을(1단지)(청구),9,0,28,49.35,110,41135,13
1995,2020,정자동,"13,000",한솔마을(6단지)(주공),9,40,29,39.87,117,41135,4
1994,2020,정자동,"95,000",상록마을(우성)1,9,0,30,101.98,121,41135,9
1991,2020,서현동,"45,000",시범삼성,9,0,1,59.995,87,41135,5
1991,2020,서현동,"68,000",시범한신,9,0,1,84.69,87,41135,6
1991,2020,서현동,"90,000",시범한양,9,0,1,134.87,91,41135,6
1991,2020,서현동,"72,400",시범현대,9,0,2,129.56,92,41135,6
1992,2020,서현동,"32,000",시범현대,9,100,2,84.95,92,41135,29
1991,2020,서현동,"103,000",시범현대,9,0,2,189.63,92,41135,2
1991,2020,서현동,"55,000",시범우성,9,0,4,75.9,96,41135,2
1991,2020,서현동,"100,000",시범현대,9,0,4,164.04,92,41135,8
1991,2020,서현동,"25,000",시범한양,9,0,4,28.71,91,41135,11
1991,2020,서현동,"30,000",시범우성,9,0,5,45.99,96,41135,4
1991,2020,서현동,"35,700",시범우성,9,0,5,59.73,96,41135,4
1991,2020,서현동,"10,000",시범한신,9,145,5,84.69,87,41135,2
1991,2020,서현동,"72,000",시범한신,9,0,7,84.69,87,41135,14
1994,2020,서현동,"10,000",효자촌(대우),9,65,7,53.82,308,41135,9
1992,2020,서현동,"25,000",효자촌(삼환),9,79,8,84.157,301,41135,9
1992,2020,서현동,"57,750",시범현대,9,0,8,84.95,92,41135,17
1991,2020,서현동,"5,000",시범한양,9,50,9,28.71,91,41135,6
1991,2020,서현동,"38,000",시범삼성,9,0,9,59.995,87,41135,5
1992,2020,서현동,"90,000",시범우성,9,0,9,164.4,96,41135,18
1991,2020,서현동,"17,000",시범현대,9,50,9,59.55,92,41135,4
1994,2020,서현동,"28,000",효자촌(화성),9,0,10,53.82,308,41135,5
1992,2020,서현동,"10,000",시범우성,9,150,10,75.9,96,41135,11
1991,2020,서현동,"15,000",시범우성,9,150,10,84.6,96,41135,14
1991,2020,서현동,"26,000",시범한양,9,0,11,28.71,91,41135,8
1991,2020,서현동,"26,000",시범한양,9,0,11,28.71,91,41135,8
1992,2020,서현동,"63,000",시범한신,9,50,12,84.69,87,41135,19
1991,2020,서현동,"45,000",시범삼성,9,0,12,59.995,87,41135,4
1991,2020,서현동,"39,900",시범한양,9,0,12,59.13,91,41135,5
1992,2020,서현동,"5,000",시범현대,9,162,14,84.57,92,41135,2
1992,2020,서현동,"70,300",시범한양,9,0,14,164.18,91,41135,27
1994,2020,서현동,"42,000",효자촌(럭키),9,0,14,70.686,308,41135,12
1991,2020,서현동,"16,000",시범한양,9,0,14,28.71,91,41135,15
1992,2020,서현동,"62,000",시범한신,9,0,14,84.69,87,41135,21
1991,2020,서현동,"10,000",시범우성,9,150,14,75.9,96,41135,14
1991,2020,서현동,"87,000",시범한신,9,0,15,84.69,87,41135,11
1991,2020,서현동,"41,000",시범삼성,9,50,15,84.69,87,41135,6
1992,2020,서현동,"70,000",시범현대,9,0,15,84.95,92,41135,19
1991,2020,서현동,"50,000",시범한신,9,0,17,84.69,87,41135,2
1991,2020,서현동,"31,500",시범한양,9,0,18,59.37,91,41135,4
1991,2020,서현동,"50,000",시범삼성,9,0,18,59.995,87,41135,5
1994,2020,서현동,"30,000",효자촌(대창),9,0,19,53.82,310,41135,10
1994,2020,서현동,"78,000",효자촌(미래타운),9,0,19,134.64,307,41135,20
1992,2020,서현동,"40,000",효자촌(임광),9,50,19,84.99,292,41135,4
1992,2020,서현동,"57,750",효자촌(동아),9,11,19,166.8,291,41135,15
1991,2020,서현동,"41,000",시범우성,9,36,19,64.8,96,41135,4
1994,2020,서현동,"27,000",효자촌(대우),9,20,19,53.82,308,41135,8
1992,2020,서현동,"10,000",시범우성,9,200,24,84.6,96,41135,5
1992,2020,서현동,"30,000",효자촌(임광),9,95,24,101.34,292,41135,5
1991,2020,서현동,"39,900",시범한양,9,0,24,59.13,91,41135,4
1991,2020,서현동,"25,000",시범한양,9,0,24,35.1,91,41135,4
1991,2020,서현동,"25,000",시범한양,9,0,25,28.71,91,41135,2
1991,2020,서현동,"42,000",시범우성,9,0,25,64.8,96,41135,7
1991,2020,서현동,"66,150",시범한양,9,0,25,164.18,91,41135,3
1991,2020,서현동,"68,200",시범한양,9,0,25,134.87,91,41135,3
1991,2020,서현동,"43,000",시범한양,9,0,25,59.13,91,41135,6
1992,2020,서현동,"51,500",효자촌(동아),9,0,25,84.72,291,41135,10
1993,2020,서현동,"10,000",효자촌(임광),9,127,26,84.99,292,41135,16
1994,2020,서현동,"32,000",효자촌(화성),9,0,27,53.82,308,41135,14
1991,2020,서현동,"45,000",시범한양,9,0,28,59.13,91,41135,8
1992,2020,서현동,"84,000",시범삼성,9,0,28,192.15,87,41135,18
1991,2020,서현동,"21,450",시범한양,9,0,28,35.1,91,41135,3
1991,2020,서현동,"10,000",시범한양,9,250,29,134.87,91,41135,14
1992,2020,서현동,"70,000",시범우성,9,0,29,84.6,96,41135,10
1992,2020,서현동,"55,000",시범우성,9,0,30,64.8,96,41135,16
1992,2020,이매동,"59,000",이매촌(금강),9,0,1,84.42,122,41135,12
1992,2020,이매동,"36,200",아름마을(삼호),9,0,1,59.79,133,41135,1
1994,2020,이매동,"60,000",이매촌(삼성),9,0,2,84.94,100,41135,3
1992,2020,이매동,"57,000",아름마을(삼호),9,0,3,84.84,133,41135,7
1992,2020,이매동,"37,000",아름마을(삼호),9,6,3,59.79,133,41135,4
1994,2020,이매동,"80,000",이매촌(삼환),9,0,3,132.37,99,41135,4
1993,2020,이매동,"50,000",아름마을(풍림),9,0,4,75.15,140,41135,4
1993,2020,이매동,"50,000",이매촌(금강),9,0,5,84.42,122,41135,7
1992,2020,이매동,"42,000",이매촌(한신),9,0,5,50.1,124,41135,8
1993,2020,이매동,"30,000",아름마을(풍림),9,0,5,134.22,140,41135,11
1994,2020,이매동,"42,000",이매촌(삼성),9,0,5,59.535,100,41135,2
1993,2020,이매동,"54,000",아름마을(풍림),9,0,5,75.15,140,41135,6
1993,2020,이매동,"50,400",이매촌(한신),9,0,7,84.9,124,41135,20
1994,2020,이매동,"68,000",이매촌(삼성),9,0,8,84.94,100,41135,6
1992,2020,이매동,"48,500",이매촌(한신),9,0,9,66.27,124,41135,11
1993,2020,이매동,"48,825",아름마을(선경),9,0,10,83.58,142,41135,3
1993,2020,이매동,"66,000",아름마을(선경),9,0,10,83.58,142,41135,4
1992,2020,이매동,"10,000",아름마을(건영),9,0,11,163.44,132,41135,10
1992,2020,이매동,"54,000",이매촌(금강),9,55,11,99.17,122,41135,15
1993,2020,이매동,"3,000",이매촌(한신),9,100,11,50.1,124,41135,6
1993,2020,이매동,"46,000",이매촌(금강),9,0,11,84.42,122,41135,21
1993,2020,이매동,"60,000",아름마을(풍림),9,0,12,75.15,140,41135,10
1993,2020,이매동,"40,000",이매촌(한신),9,0,13,84.9,124,41135,13
1992,2020,이매동,"61,950",이매촌(성지),9,0,13,101.91,116,41135,7
1992,2020,이매동,"40,000",이매촌(성지),9,110,15,84.9,116,41135,6
1992,2020,이매동,"40,000",이매촌(청구),9,0,16,59.92,123,41135,4
1993,2020,이매동,"37,800",아름마을(풍림),9,0,16,59.55,140,41135,7
