건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
1994,2020,정자동,"49,300",상록마을(우성)1,10,0,7,69.12,121,41135,2
1994,2020,정자동,"37,800",상록마을(우성)1,10,0,7,55.14,121,41135,5
1995,2020,정자동,"53,000",상록마을(라이프2차),10,0,8,84.78,125,41135,6
1994,2020,정자동,"55,600",상록마을(라이프2차),10,0,8,84.78,125,41135,15
1995,2020,정자동,"56,700",상록마을(라이프2차),10,0,8,84.78,125,41135,11
1995,2020,정자동,"21,000",한솔마을(6단지)(주공),10,0,8,39.87,117,41135,2
1994,2020,정자동,"30,000",상록마을(우성)1,10,90,8,84.97,121,41135,3
1994,2020,정자동,"16,275",한솔마을(4단지)(주공),10,11,8,35.28,102,41135,9
1994,2020,정자동,"22,000",한솔마을(4단지)(주공),10,0,8,41.85,102,41135,14
1995,2020,정자동,"3,000",느티마을(4단지)(공무원),10,120,8,58.71,90,41135,17
1995,2020,정자동,"45,000",느티마을(4단지)(공무원),10,0,8,58.71,90,41135,5
1994,2020,정자동,"43,000",정든마을(6단지)(우성),10,0,8,69.055,198,41135,8
1993,2020,정자동,"62,000",한솔마을(3단지)(한일),10,0,9,59.96,107,41135,11
1994,2020,정자동,"20,000",느티마을(4단지)(공무원),10,80,9,67.43,90,41135,6
1994,2020,정자동,"11,500",한솔마을(5단지)(주공),10,0,9,41.85,112,41135,8
1995,2020,정자동,"45,000",정든마을(5단지)(신화),10,0,9,52.44,192,41135,7
1994,2020,정자동,"95,000",상록마을(우성)1,10,0,9,101.98,121,41135,9
1994,2020,정자동,"63,000",상록마을(라이프1차),10,0,9,159.26,124,41135,5
1995,2020,정자동,"45,150",정든마을(8단지)(한진),10,0,9,68.04,192,41135,14
1995,2020,정자동,"19,000",한솔마을(6단지)(주공),10,20,9,37.67,117,41135,13
1994,2020,정자동,"33,000",한솔마을(4단지)(주공),10,0,9,41.85,102,41135,13
1995,2020,정자동,"60,900",정든마을(4단지)(우성),10,0,9,129.72,197,41135,3
1994,2020,정자동,"20,000",정든마을(7단지)(한진),10,110,9,68.04,194,41135,10
1995,2020,정자동,"18,700",한솔마을(6단지)(주공),10,0,9,39.87,117,41135,4
1994,2020,정자동,"20,000",한솔마을(4단지)(주공),10,0,9,41.85,102,41135,14
1994,2020,정자동,"3,500",한솔마을(4단지)(주공),10,63,10,41.85,102,41135,10
1994,2020,정자동,"35,000",한솔마을(5단지)(주공),10,0,10,74.91,112,41135,3
1994,2020,정자동,"17,000",한솔마을(4단지)(주공),10,30,12,41.85,102,41135,13
1994,2020,정자동,"25,000",한솔마을(4단지)(주공),10,0,12,35.28,102,41135,14
2004,2020,정자동,"80,000",분당파크뷰,10,200,12,139.717,6,41135,28
1994,2020,정자동,"66,500",상록마을(우성)1,10,0,13,69.12,121,41135,3
1994,2020,정자동,"23,625",느티마을(4단지)(공무원),10,0,13,58.19,90,41135,2
1995,2020,정자동,"65,000",정든마을(5단지)(신화),10,0,14,115.77,192,41135,14
1994,2020,정자동,"60,000",상록마을(라이프1차),10,0,14,128.7,124,41135,5
1994,2020,정자동,"5,000",한솔마을(4단지)(주공),10,42,14,35.28,102,41135,1
1994,2020,정자동,"28,000",한솔마을(5단지)(주공),10,0,14,74.16,112,41135,11
1995,2020,정자동,"2,000",한솔마을(6단지)(주공),10,65,14,37.67,117,41135,14
1994,2020,정자동,"28,350",정든마을(6단지)(우성),10,0,14,48.84,198,41135,2
1994,2020,정자동,"75,000",한솔마을(1단지)(청구),10,0,14,84.965,110,41135,13
1994,2020,정자동,"50,400",상록마을(우성)1,10,0,15,69.12,121,41135,6
1994,2020,정자동,"40,750",상록마을(우성)1,10,40,15,69.12,121,41135,7
1995,2020,정자동,"22,000",한솔마을(6단지)(주공),10,0,15,37.67,117,41135,3
1993,2020,정자동,"42,000",한솔마을(3단지)(한일),10,0,15,59.96,107,41135,7
1994,2020,정자동,"3,000",한솔마을(4단지)(주공),10,80,15,41.85,102,41135,6
1994,2020,정자동,"17,850",한솔마을(4단지)(주공),10,0,15,35.28,102,41135,2
1994,2020,정자동,"21,000",한솔마을(4단지)(주공),10,0,15,41.85,102,41135,3
1995,2020,정자동,"38,000",느티마을(4단지)(공무원),10,0,15,58.71,90,41135,6
2003,2020,정자동,"30,000",현대I-PARK3,10,320,16,153.39,11,41135,5
2003,2020,정자동,"130,000",로얄팰리스,10,0,16,193.26,28-1,41135,24
1995,2020,정자동,"17,000",한솔마을(2단지)(LG),10,90,16,134.94,111,41135,8
2004,2020,정자동,"157,000",분당파크뷰,10,0,16,139.717,6,41135,6
1994,2020,정자동,"29,400",느티마을(4단지)(공무원),10,0,16,66.6,90,41135,3
1995,2020,정자동,"49,000",정든마을(8단지)(한진),10,0,16,84.69,192,41135,16
1995,2020,정자동,"74,000",한솔마을(2단지)(LG),10,0,17,134.94,111,41135,3
1995,2020,정자동,"80,000",정든마을(4단지)(우성),10,0,17,129.72,197,41135,21
1994,2020,정자동,"19,950",한솔마을(4단지)(주공),10,0,17,41.85,102,41135,9
1994,2020,정자동,"22,000",한솔마을(4단지)(주공),10,0,17,42.75,102,41135,8
1994,2020,정자동,"17,000",한솔마을(5단지)(주공),10,0,17,42.75,112,41135,7
1993,2020,정자동,"38,000",한솔마을(3단지)(한일),10,0,17,59.96,107,41135,1
1994,2020,정자동,"63,000",상록마을(우성)1,10,0,17,84.97,121,41135,2
2003,2020,정자동,"89,500",로얄팰리스,10,0,17,193.26,28-1,41135,8
1995,2020,정자동,"44,000",상록마을(보성),10,0,17,67.435,181,41135,11
1995,2020,정자동,"43,575",상록마을(보성),10,0,17,67.435,181,41135,9
1995,2020,정자동,"60,900",정든마을(5단지)(신화),10,0,17,163.55,192,41135,1
1995,2020,정자동,"24,150",느티마을(4단지)(공무원),10,0,17,58.19,90,41135,5
1994,2020,정자동,"26,000",한솔마을(1단지)(청구),10,0,17,49.35,110,41135,7
1994,2020,정자동,"30,450",느티마을(3단지)(공무원),10,0,17,67.43,88,41135,14
1994,2020,정자동,"39,000",상록마을(우성)1,10,0,17,69.12,121,41135,12
1995,2020,정자동,"23,000",정든마을(8단지)(한진),10,100,19,68.04,192,41135,7
1995,2020,정자동,"67,200",상록마을(우성)1,10,0,19,129.72,121,41135,5
1994,2020,정자동,"19,950",한솔마을(4단지)(주공),10,0,20,35.28,102,41135,3
2004,2020,정자동,"135,000",분당파크뷰,10,0,20,139.68,6,41135,7
1994,2020,정자동,"21,000",한솔마을(4단지)(주공),10,0,20,41.85,102,41135,11
1994,2020,정자동,"17,500",한솔마을(4단지)(주공),10,0,20,35.28,102,41135,14
1994,2020,정자동,"45,000",한솔마을(1단지)(청구),10,0,20,49.35,110,41135,13
1994,2020,정자동,"29,400",정든마을(6단지)(우성),10,0,21,48.84,198,41135,7
1995,2020,정자동,"14,000",상록마을(보성),10,110,21,48.84,181,41135,14
1995,2020,정자동,"50,000",정든마을(2단지)(동아),10,80,21,84.97,198,41135,21
2003,2020,정자동,"130,000",두산제니스,10,0,21,132.17,15-4,41135,23
1994,2020,정자동,"38,000",한솔마을(1단지)(청구),10,0,21,49.35,110,41135,9
1995,2020,정자동,"58,000",상록마을(라이프2차),10,0,22,84.78,125,41135,20
1994,2020,정자동,"90,000",상록마을(우성)1,10,0,22,101.98,121,41135,12
1994,2020,정자동,"30,000",한솔마을(4단지)(주공),10,0,22,35.28,102,41135,8
1994,2020,정자동,"13,650",한솔마을(5단지)(주공),10,0,22,41.85,112,41135,8
1995,2020,정자동,"70,000",정든마을(1단지)(동아),10,0,23,124.26,200,41135,14
1994,2020,정자동,"22,000",한솔마을(4단지)(주공),10,0,24,41.85,102,41135,11
2003,2020,정자동,"10,000",현대I-PARK1,10,160,25,80.31,9,41135,21
1994,2020,정자동,"13,100",한솔마을(5단지)(주공),10,0,26,42.75,112,41135,15
1995,2020,정자동,"22,500",한솔마을(6단지)(주공),10,0,26,39.87,117,41135,11
2004,2020,정자동,"64,500",분당파크뷰,10,100,26,124.515,6,41135,5
1994,2020,정자동,"18,000",한솔마을(5단지)(주공),10,15,26,42.75,112,41135,20
1995,2020,정자동,"3,000",느티마을(3단지)(공무원),10,120,27,58.71,88,41135,17
1994,2020,정자동,"40,000",상록마을(우성)1,10,0,27,57.27,121,41135,8
1994,2020,정자동,"20,000",한솔마을(5단지)(주공),10,0,28,42.75,112,41135,3
1994,2020,정자동,"59,000",상록마을(우성)1,10,0,28,55.14,121,41135,3
1994,2020,정자동,"52,500",정든마을(7단지)(한진),10,0,28,68.04,194,41135,4
1994,2020,정자동,"33,600",느티마을(3단지)(공무원),10,0,29,66.6,88,41135,14
1995,2020,정자동,"29,400",상록마을(임광),10,0,29,48.84,181,41135,2
1994,2020,정자동,"18,900",한솔마을(4단지)(주공),10,0,29,35.28,102,41135,7
1995,2020,정자동,"51,000",상록마을(임광),10,0,29,48.84,181,41135,9
2003,2020,정자동,"34,650",미켈란쉐르빌,10,0,29,39.96,180,41135,7
1995,2020,정자동,"67,200",상록마을(라이프1차),10,0,29,159.26,124,41135,6
1994,2020,정자동,"100,000",상록마을(우성)1,10,0,30,101.98,121,41135,8
1995,2020,정자동,"65,000",상록마을(우성)1,10,0,30,129.72,121,41135,6
1994,2020,정자동,"20,000",한솔마을(5단지)(주공),10,0,30,42.75,112,41135,3
1994,2020,정자동,"30,450",한솔마을(1단지)(청구),10,0,30,49.35,110,41135,11
1994,2020,정자동,"29,900",정든마을(6단지)(우성),10,0,30,48.84,198,41135,7
1995,2020,정자동,"85,000",상록마을(우성)1,10,0,30,129.72,121,41135,6
1995,2020,정자동,"16,800",느티마을(4단지)(공무원),10,0,30,58.71,90,41135,1
1995,2020,정자동,"20,000",한솔마을(6단지)(주공),10,48,30,58.71,117,41135,4
1995,2020,정자동,"69,000",상록마을(라이프2차),10,0,30,84.78,125,41135,8
1995,2020,정자동,"26,000",느티마을(4단지)(공무원),10,0,31,58.71,90,41135,6
1994,2020,정자동,"38,000",느티마을(3단지)(공무원),10,0,31,67.43,88,41135,10
1994,2020,정자동,"30,000",상록마을(우성)1,10,92,31,84.97,121,41135,10
1995,2020,정자동,"69,000",상록마을(우성)1,10,0,31,129.72,121,41135,11
1994,2020,정자동,"11,500",한솔마을(5단지)(주공),10,0,31,42.75,112,41135,12
1994,2020,정자동,"23,000",한솔마을(5단지)(주공),10,0,31,41.85,112,41135,6
1994,2020,정자동,"11,200",한솔마을(5단지)(주공),10,0,31,42.75,112,41135,15
1995,2020,정자동,"64,000",한솔마을(2단지)(LG),10,0,31,134.94,111,41135,2
1994,2020,정자동,"44,100",정든마을(6단지)(우성),10,0,31,69.055,198,41135,6
1995,2020,정자동,"25,000",정든마을(2단지)(동아),10,20,31,48.84,198,41135,1
1991,2020,서현동,"57,700",시범한신,10,0,5,84.69,87,41135,3
1992,2020,서현동,"63,000",시범한양,10,0,5,164.18,91,41135,9
1992,2020,서현동,"78,750",시범삼성,10,0,6,192.15,87,41135,2
1993,2020,서현동,"50,400",효자촌(임광),10,0,7,84.99,292,41135,5
1992,2020,서현동,"54,000",시범한양,10,0,7,84.99,91,41135,17
1992,2020,서현동,"20,000",효자촌(현대),10,160,7,101.64,299,41135,8
1992,2020,서현동,"42,000",효자촌(동아),10,30,8,84.72,291,41135,8
1991,2020,서현동,"81,800",시범현대,10,0,8,129.73,92,41135,10
1991,2020,서현동,"36,000",시범우성,10,0,8,59.73,96,41135,5
1991,2020,서현동,"25,000",시범한양,10,0,8,35.1,91,41135,3
1991,2020,서현동,"55,000",시범우성,10,0,8,75.9,96,41135,15
1991,2020,서현동,"68,000",시범한양,10,0,9,134.87,91,41135,4
1994,2020,서현동,"52,500",효자촌(화성),10,0,9,84.696,308,41135,13
1992,2020,서현동,"58,430",효자촌(현대),10,0,9,128.04,299,41135,9
1991,2020,서현동,"25,000",시범한양,10,0,9,28.71,91,41135,15
1992,2020,서현동,"42,000",시범우성,10,0,9,64.8,96,41135,17
1991,2020,서현동,"25,000",시범한양,10,0,9,28.71,91,41135,15
1992,2020,서현동,"90,000",시범우성,10,0,10,84.6,96,41135,8
1992,2020,서현동,"89,000",시범현대,10,0,12,84.95,92,41135,12
1991,2020,서현동,"24,000",시범한양,10,0,12,28.71,91,41135,1
1991,2020,서현동,"45,000",시범삼성,10,0,12,59.995,87,41135,1
1992,2020,서현동,"77,000",효자촌(현대),10,0,12,128.04,299,41135,2
1994,2020,서현동,"39,800",효자촌(대창),10,0,13,70.686,310,41135,4
1991,2020,서현동,"82,000",시범현대,10,0,13,189.63,92,41135,8
1991,2020,서현동,"73,000",시범한양,10,0,14,134.87,91,41135,12
1994,2020,서현동,"33,000",효자촌(대우),10,43,14,84.696,308,41135,10
1991,2020,서현동,"55,000",시범현대,10,0,15,129.73,92,41135,6
1991,2020,서현동,"84,000",시범우성,10,0,15,129.21,96,41135,8
1992,2020,서현동,"56,700",시범우성,10,0,16,84.6,96,41135,11
1992,2020,서현동,"10,000",효자촌(동아),10,160,17,84.72,291,41135,8
1994,2020,서현동,"48,300",효자촌(럭키),10,0,17,84.696,308,41135,3
1991,2020,서현동,"40,900",시범삼성,10,0,17,59.995,87,41135,4
1991,2020,서현동,"39,000",시범한신,10,0,17,59.995,87,41135,5
1991,2020,서현동,"22,000",시범한양,10,0,17,28.71,91,41135,5
1991,2020,서현동,"1,000",시범한양,10,65,17,28.71,91,41135,14
1991,2020,서현동,"18,900",시범한양,10,0,17,28.71,91,41135,2
1991,2020,서현동,"1,000",시범한양,10,70,17,28.71,91,41135,6
1991,2020,서현동,"120,000",시범한양,10,0,17,134.87,91,41135,3
1991,2020,서현동,"39,900",시범현대,10,0,17,59.55,92,41135,2
1991,2020,서현동,"34,500",시범현대,10,0,17,59.55,92,41135,5
1991,2020,서현동,"72,000",시범현대,10,0,17,129.56,92,41135,5
1991,2020,서현동,"40,000",시범우성,10,0,17,45.99,96,41135,5
1992,2020,서현동,"59,850",시범한신,10,0,19,84.69,87,41135,10
1992,2020,서현동,"88,000",시범현대,10,0,19,84.57,92,41135,22
1992,2020,서현동,"10,000",시범우성,10,140,19,84.6,96,41135,6
1992,2020,서현동,"52,000",시범우성,10,0,19,64.8,96,41135,7
1991,2020,서현동,"1,000",시범한양,10,75,20,35.1,91,41135,8
1991,2020,서현동,"5,000",시범현대,10,150,20,59.55,92,41135,4
1992,2020,서현동,"20,000",효자촌(현대),10,250,21,101.64,299,41135,8
1991,2020,서현동,"19,900",시범한양,10,0,21,28.71,91,41135,3
1992,2020,서현동,"55,650",시범현대,10,0,22,84.95,92,41135,29
1993,2020,서현동,"11,000",효자촌(임광),10,160,22,165.33,292,41135,14
1992,2020,서현동,"70,000",효자촌(임광),10,0,22,84.99,292,41135,1
1992,2020,서현동,"58,800",효자촌(삼환),10,0,22,129.761,301,41135,2
1992,2020,서현동,"110,000",시범우성,10,0,22,134.04,96,41135,21
1991,2020,서현동,"44,000",시범우성,10,0,22,75.9,96,41135,14
1991,2020,서현동,"5,000",시범우성,10,105,22,45.99,96,41135,1
1991,2020,서현동,"51,450",시범우성,10,0,22,84.88,96,41135,9
1991,2020,서현동,"57,700",시범한신,10,0,22,84.69,87,41135,1
1991,2020,서현동,"33,600",시범한양,10,0,24,59.13,91,41135,10
1991,2020,서현동,"57,500",시범삼성,10,0,24,84.69,87,41135,9
1992,2020,서현동,"50,400",시범한양,10,0,24,84.99,91,41135,9
1992,2020,서현동,"45,150",시범우성,10,0,26,75.9,96,41135,8
1991,2020,서현동,"18,900",시범한양,10,0,26,28.71,91,41135,11
1991,2020,서현동,"28,000",시범한양,10,0,26,28.71,91,41135,12
1991,2020,서현동,"40,000",시범우성,10,0,27,64.8,96,41135,2
1992,2020,서현동,"63,000",효자촌(동아),10,0,27,128.28,291,41135,13
1994,2020,서현동,"36,750",효자촌(대창),10,0,27,70.686,310,41135,13
1992,2020,서현동,"75,900",시범현대,10,0,28,186.24,92,41135,21
1992,2020,서현동,"65,000",시범현대,10,0,28,84.57,92,41135,26
1991,2020,서현동,"51,450",시범우성,10,0,29,84.88,96,41135,12
1991,2020,서현동,"130,000",시범삼성,10,0,29,171.515,87,41135,15
1992,2020,서현동,"15,000",효자촌(임광),10,73,29,101.34,292,41135,1
1991,2020,서현동,"57,750",시범삼성,10,0,29,84.69,87,41135,8
1992,2020,서현동,"56,175",시범우성,10,0,29,84.6,96,41135,4
1991,2020,서현동,"62,000",시범우성,10,0,30,75.9,96,41135,11
1991,2020,서현동,"65,000",시범우성,10,0,30,84.6,96,41135,1
1991,2020,서현동,"56,700",시범한신,10,0,30,84.69,87,41135,5
1994,2020,서현동,"40,950",효자촌(대우),10,0,30,70.686,308,41135,22
1991,2020,서현동,"58,275",시범우성,10,0,31,84.6,96,41135,7
1994,2020,서현동,"40,000",효자촌(럭키),10,0,31,53.82,308,41135,2
1994,2020,서현동,"28,000",효자촌(화성),10,30,31,53.82,308,41135,6
1992,2020,서현동,"58,800",효자촌(임광),10,0,31,111.51,292,41135,5
1992,2020,서현동,"31,500",시범우성,10,63,31,75.9,96,41135,17
1992,2020,서현동,"50,000",효자촌(동아),10,8,31,84.72,291,41135,12
1993,2020,이매동,"60,000",이매촌(진흥),10,0,5,84.63,111,41135,3
1992,2020,이매동,"80,000",아름마을(건영),10,0,5,133.89,132,41135,13
1992,2020,이매동,"44,000",이매촌(금강),10,21,5,84.42,122,41135,9
1992,2020,이매동,"33,000",이매촌(청구),10,50,5,84.99,123,41135,9
1994,2020,이매동,"33,600",이매촌(삼성),10,0,6,59.535,100,41135,2
1992,2020,이매동,"47,200",아름마을(한성),10,0,6,83.64,132,41135,1
1994,2020,이매동,"62,000",이매촌(삼성),10,0,6,174.67,100,41135,7
1993,2020,이매동,"77,000",아름마을(삼호),10,0,7,101.82,133,41135,14
1992,2020,이매동,"44,000",이매촌(한신),10,0,7,50.1,124,41135,7
1992,2020,이매동,"44,000",이매촌(한신),10,0,7,50.1,124,41135,7
1994,2020,이매동,"10,000",이매촌(삼성),10,106,7,73.25,100,41135,3
1993,2020,이매동,"46,000",아름마을(선경),10,0,8,83.58,142,41135,5
1993,2020,이매동,"52,500",아름마을(선경),10,0,8,83.58,142,41135,4
1992,2020,이매동,"53,000",이매촌(한신),10,0,8,66.27,124,41135,1
1992,2020,이매동,"55,000",이매촌(청구),10,0,8,59.92,123,41135,7
1992,2020,이매동,"70,000",이매촌(금강),10,0,8,84.42,122,41135,3
1992,2020,이매동,"65,000",아름마을(태영),10,0,9,101.85,132,41135,1
1993,2020,이매동,"65,000",이매촌(진흥),10,0,9,84.63,111,41135,1
1993,2020,이매동,"60,000",아름마을(풍림),10,0,9,59.55,140,41135,9
1992,2020,이매동,"21,000",아름마을(한성),10,30,9,59.46,132,41135,3
1993,2020,이매동,"40,000",이매촌(한신),10,70,9,66.27,124,41135,17
1992,2020,이매동,"50,000",이매촌(성지),10,65,9,84.9,116,41135,11
1992,2020,이매동,"42,000",이매촌(한신),10,0,12,50.1,124,41135,12
1993,2020,이매동,"57,000",이매촌(진흥),10,0,12,59.58,111,41135,5
1992,2020,이매동,"70,000",이매촌(성지),10,0,12,101.91,116,41135,10
1993,2020,이매동,"43,050",아름마을(선경),10,0,13,83.58,142,41135,4
1992,2020,이매동,"55,650",아름마을(두산),10,0,13,132.72,133,41135,11
1992,2020,이매동,"35,000",아름마을(한성),10,0,13,59.46,132,41135,1
1992,2020,이매동,"80,000",이매촌(금강),10,0,14,99.17,122,41135,2
1992,2020,이매동,"45,000",아름마을(태영),10,0,14,134.79,132,41135,2
1993,2020,이매동,"55,650",아름마을(삼호),10,0,15,132.72,133,41135,16
1994,2020,이매동,"47,200",이매촌(삼성),10,0,15,73.25,100,41135,2
1992,2020,이매동,"100,000",이매촌(동신9),10,0,15,134.88,110,41135,12
